analysis_drug_name,model_label,faers_signal_class,final_rf_prob_positive,selection_reason,atom_index,atom_symbol,atom_shap_contribution,abs_atom_shap_contribution,heatmap_svg,heatmap_png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,18,C,0.00596386503977904,0.00596386503977904,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,19,C,0.007802216550319631,0.007802216550319631,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,20,O,0.007544866061566824,0.007544866061566824,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,21,C,0.01899839371186822,0.01899839371186822,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,22,O,0.010209513026346156,0.010209513026346156,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,23,O,0.002598251221223155,0.002598251221223155,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,24,C,0.0012647435464656369,0.0012647435464656369,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,25,O,0.007619993672551846,0.007619993672551846,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,26,F,0.010622351387187711,0.010622351387187711,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE,1,positive_high,0.8868869635039245,high_prob_positive,27,C,-0.0001388120849722266,0.0001388120849722266,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE__label1__p0.89__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE__label1__p0.89__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,0,C,0.004910717640416901,0.004910717640416901,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,1,C,0.006988738579751242,0.006988738579751242,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,2,C,0.0037693961435977252,0.0037693961435977252,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,3,C,0.006838144557251458,0.006838144557251458,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,4,C,0.0036350568532521207,0.0036350568532521207,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,5,C,-0.0014379810480436006,0.0014379810480436006,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,6,C,-0.002514130513465946,0.002514130513465946,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,7,C,-0.0026029802960117606,0.0026029802960117606,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,8,C,0.0021803088907344677,0.0021803088907344677,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,9,C,0.010831893834190351,0.010831893834190351,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,10,O,0.007395690113289973,0.007395690113289973,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,11,C,0.012575929884321383,0.012575929884321383,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,12,C,0.011905821706029286,0.011905821706029286,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,13,C,0.0065793318866524935,0.0065793318866524935,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,14,C,0.012994431662337966,0.012994431662337966,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,15,C,0.014694523735394498,0.014694523735394498,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,16,C,0.008098234401208935,0.008098234401208935,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,17,C,0.008460902041941634,0.008460902041941634,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,18,C,0.003444243574324455,0.003444243574324455,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,19,C,0.0027290226830318305,0.0027290226830318305,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,20,O,0.003447918995895404,0.003447918995895404,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,21,C,0.010021196745684911,0.010021196745684911,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,22,O,0.003146928816516113,0.003146928816516113,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,23,C,0.004689018174122889,0.004689018174122889,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,24,O,0.005102615262766539,0.005102615262766539,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,25,C,0.001395842852144026,0.001395842852144026,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,26,O,0.0021395620483741443,0.0021395620483741443,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,27,C,0.0012177215720841474,0.0012177215720841474,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,28,O,0.007956732581916726,0.007956732581916726,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,29,F,0.01071261720341702,0.01071261720341702,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
DEXAMETHASONE ACETATE,1,positive_moderate,0.8687106940027657,high_prob_positive,30,C,-0.0001979447712390217,0.0001979447712390217,output_interpretation_selected/heatmaps_svg/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/DEXAMETHASONE_ACETATE__label1__p0.87__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,0,C,-8.780073013557382e-05,8.780073013557382e-05,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,1,N,-0.0035233447388112707,0.0035233447388112707,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,2,C,-0.0029810301350760605,0.0029810301350760605,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,3,N,-0.007506691061324253,0.007506691061324253,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,4,C,0.003494783699300057,0.003494783699300057,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,5,O,0.0019443576289426064,0.0019443576289426064,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,6,C,0.004197110874674554,0.004197110874674554,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,7,O,0.0053072130478871785,0.0053072130478871785,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,8,N,-0.002053065960022993,0.002053065960022993,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,9,S,-1.0502453054591254e-05,1.0502453054591254e-05,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,10,C,0.011812735797596194,0.011812735797596194,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,11,C,0.008224276667356901,0.008224276667356901,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,12,C,0.004879694035381778,0.004879694035381778,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,13,N,0.01481347149472906,0.01481347149472906,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,14,C,0.016086803003912086,0.016086803003912086,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,15,C,0.023387285310555252,0.023387285310555252,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,16,C,0.010261626337137038,0.010261626337137038,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,17,O,0.007779676802823812,0.007779676802823812,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,18,N,0.010116853470912833,0.010116853470912833,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,19,C,0.010113088228621888,0.010113088228621888,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,20,O,0.0021012676617016886,0.0021012676617016886,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,21,C,0.009732849697415336,0.009732849697415336,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,22,N,0.010566427380407462,0.010566427380407462,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,23,O,0.005635437606110763,0.005635437606110763,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,24,C,0.004753739615895887,0.004753739615895887,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,25,C,0.0025044313947186984,0.0025044313947186984,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,26,C,0.002796887559107382,0.002796887559107382,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,27,S,0.005699792900132646,0.005699792900132646,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,28,C,-0.0005148365371867745,0.0005148365371867745,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,29,N,-0.0017171860097553687,0.0017171860097553687,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,30,N,0.0004057282072307336,0.0004057282072307336,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,31,S,0.01564252476372687,0.01564252476372687,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,32,C,0.006412703163999197,0.006412703163999197,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,33,C,0.004412691870867557,0.004412691870867557,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,34,O,0.0010921052217590125,0.0010921052217590125,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive,35,O,0.0015774958624915699,0.0015774958624915699,output_interpretation_selected/heatmaps_svg/CEFTRIAXONE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/CEFTRIAXONE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,0,C,-0.0019587715951037777,0.0019587715951037777,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,1,N,0.002142490966068835,0.002142490966068835,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,2,C,0.0020558017540269536,0.0020558017540269536,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,3,C,0.004344057818390073,0.004344057818390073,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,4,C,0.004702995450915756,0.004702995450915756,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,5,O,0.0038354620900395045,0.0038354620900395045,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,6,O,0.005211906648178246,0.005211906648178246,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,7,C,0.0024946273482965306,0.0024946273482965306,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive,8,O,0.002755794956323939,0.002755794956323939,output_interpretation_selected/heatmaps_svg/IOPROMIDE__label1__p0.85__high_prob_positive.svg,output_interpretation_selected/heatmaps_png/IOPROMIDE__label1__p0.85__high_prob_positive.png
