roc_auc,pr_auc,balanced_accuracy,accuracy,sensitivity,specificity,precision,f1,mcc,brier,tn,fp,fn,tp,threshold,model,fold,split_method,threshold_type,n_train,n_test,n_train_pos,n_test_pos,n_train_scaffolds,n_test_scaffolds
0.5064935064935066,0.5171798675541991,0.41558441558441556,0.39999999999999997,0.5454545454545454,0.2857142857142858,0.3750000000000001,0.4444444444444446,-0.17459497553883238,0.3665324119388181,3.0,8.0,4.0,6.0,0.5,logistic_l2,47,StratifiedGroupKFold,fixed_0.5,85,21,49,10,66,20
0.5064935064935066,0.5171798675541991,0.5025974025974026,0.5519999999999999,0.09090909090909091,0.9142857142857144,0.45454545454545453,0.15151515151515152,0.009102294078577572,0.3665324119388181,10.0,1.0,9.0,1.0,0.9816220313207005,logistic_l2,47,StratifiedGroupKFold,train_youden,85,21,49,10,66,20
0.4666666666666667,0.41831410422608245,0.39166666666666666,0.42000000000000004,0.25,0.5333333333333333,0.2631578947368421,0.25641025641025644,-0.21868051083205906,0.3676862255840283,2.0,2.0,3.0,1.0,0.5,logistic_l2,48,StratifiedGroupKFold,fixed_0.5,98,8,55,4,78,8
0.4666666666666667,0.41831410422608245,0.5,0.6,0.0,1.0,0.0,0.0,0.0,0.3676862255840283,4.0,0.0,4.0,0.0,0.9809167733715712,logistic_l2,48,StratifiedGroupKFold,train_youden,98,8,55,4,78,8
0.8333333333333334,0.9143028564159719,0.7478632478632479,0.7112676056338029,0.6111111111111112,0.8846153846153847,0.9016393442622951,0.728476821192053,0.48245591067462706,0.1753351075286117,6.0,1.0,7.0,9.0,0.5,logistic_l2,49,StratifiedGroupKFold,fixed_0.5,83,23,43,16,66,20
0.8333333333333334,0.9143028564159719,0.5555555555555556,0.4366197183098591,0.1111111111111111,1.0,1.0,0.2,0.20921530482028272,0.1753351075286117,7.0,0.0,15.0,1.0,0.9765709501164485,logistic_l2,49,StratifiedGroupKFold,train_youden,83,23,43,16,66,20
0.7295285359801488,0.7703421762546548,0.5942928039702233,0.5984251968503937,0.7692307692307693,0.4193548387096775,0.5813953488372093,0.6622516556291391,0.2016136421521487,0.22819712027928502,4.0,5.0,3.0,8.0,0.5,logistic_l2,50,StratifiedGroupKFold,fixed_0.5,86,20,48,11,67,19
0.7295285359801488,0.7703421762546548,0.6538461538461539,0.6456692913385826,0.3076923076923077,1.0,1.0,0.47058823529411764,0.4222428219862443,0.22819712027928502,9.0,0.0,9.0,2.0,0.978534996188283,logistic_l2,50,StratifiedGroupKFold,train_youden,86,20,48,11,67,19
0.7000000000000001,0.780530155586157,0.6142857142857142,0.6,0.42857142857142855,0.8,0.7142857142857143,0.5357142857142857,0.24365796154926894,0.210206807780667,6.0,2.0,7.0,5.0,0.5,logistic_l2,51,StratifiedGroupKFold,fixed_0.5,86,20,47,12,67,19
0.7000000000000001,0.780530155586157,0.5714285714285714,0.5384615384615384,0.14285714285714285,1.0,1.0,0.25,0.2672612419124244,0.210206807780667,8.0,0.0,11.0,1.0,0.9780031489825598,logistic_l2,51,StratifiedGroupKFold,train_youden,86,20,47,12,67,19
0.6698283649503162,0.7816939178541369,0.6693766937669376,0.6958525345622119,0.7777777777777778,0.5609756097560977,0.7446808510638299,0.7608695652173914,0.3443032362350072,0.23538325338037058,7.0,6.0,5.0,16.0,0.5,logistic_l2,52,StratifiedGroupKFold,fixed_0.5,72,34,38,21,66,20
0.6698283649503162,0.7816939178541369,0.5555555555555556,0.44700460829493077,0.1111111111111111,1.0,1.0,0.2,0.2123782249926888,0.23538325338037058,13.0,0.0,19.0,2.0,0.9764545660830515,logistic_l2,52,StratifiedGroupKFold,train_youden,72,34,38,21,66,20
0.6205128205128204,0.5392665229507334,0.6576923076923077,0.6484375,0.7,0.6153846153846155,0.5384615384615387,0.6086956521739131,0.30778386916069117,0.2881375751034956,6.0,5.0,3.0,7.0,0.5,logistic_l2,53,StratifiedGroupKFold,fixed_0.5,85,21,49,10,67,19
0.6205128205128204,0.5392665229507334,0.5115384615384616,0.6015624999999999,0.1,0.9230769230769231,0.45454545454545453,0.1639344262295082,0.040171766759007146,0.2881375751034956,10.0,1.0,9.0,1.0,0.979989405197666,logistic_l2,53,StratifiedGroupKFold,train_youden,85,21,49,10,67,19
0.5555555555555556,0.4566912972085386,0.5694444444444444,0.5178571428571429,0.75,0.3888888888888888,0.40540540540540543,0.5263157894736843,0.14055816840001545,0.2683088082571082,2.0,3.0,1.0,2.0,0.5,logistic_l2,54,StratifiedGroupKFold,fixed_0.5,98,8,56,3,78,8
0.5555555555555556,0.4566912972085386,0.5,0.6428571428571428,0.0,1.0,0.0,0.0,0.0,0.2683088082571082,5.0,0.0,3.0,0.0,0.9802137967007635,logistic_l2,54,StratifiedGroupKFold,train_youden,98,8,56,3,78,8
0.7462121212121212,0.831731948350868,0.6477272727272727,0.6575342465753425,0.75,0.5454545454545456,0.6666666666666669,0.7058823529411765,0.3024073683795031,0.2263027255002455,5.0,5.0,4.0,9.0,0.5,logistic_l2,55,StratifiedGroupKFold,fixed_0.5,83,23,46,13,66,20
0.7462121212121212,0.831731948350868,0.5625,0.5205479452054794,0.125,1.0,1.0,0.2222222222222222,0.24629609153594464,0.2263027255002455,10.0,0.0,12.0,1.0,0.9794633606899753,logistic_l2,55,StratifiedGroupKFold,train_youden,83,23,46,13,66,20
0.5598455598455598,0.590943339601386,0.6447876447876448,0.638888888888889,0.8571428571428571,0.43243243243243257,0.5882352941176471,0.6976744186046512,0.31842096054530905,0.2831895203287991,4.0,6.0,2.0,10.0,0.5,logistic_l2,56,StratifiedGroupKFold,fixed_0.5,84,22,47,12,67,19
0.5598455598455598,0.590943339601386,0.5,0.5138888888888887,0.0,1.0,0.0,0.0,0.0,0.2831895203287991,10.0,0.0,12.0,0.0,0.977219098603601,logistic_l2,56,StratifiedGroupKFold,train_youden,84,22,47,12,67,19
0.5539534883720929,0.6836934872244737,0.606046511627907,0.6492890995260664,0.84,0.37209302325581406,0.6603773584905662,0.7394366197183099,0.24184125110943738,0.258994550983423,5.0,9.0,4.0,16.0,0.5,logistic_l2,57,StratifiedGroupKFold,fixed_0.5,72,34,39,20,66,20
0.5539534883720929,0.6836934872244737,0.5,0.4075829383886255,0.0,1.0,0.0,0.0,0.0,0.258994550983423,14.0,0.0,20.0,0.0,0.9783593420817482,logistic_l2,57,StratifiedGroupKFold,train_youden,72,34,39,20,66,20
0.7129629629629629,0.698030126432214,0.5972222222222222,0.5984848484848484,0.5833333333333334,0.6111111111111114,0.5555555555555557,0.5691056910569107,0.19383963910858815,0.22461888598956775,6.0,4.0,4.0,6.0,0.5,logistic_l2,58,StratifiedGroupKFold,fixed_0.5,86,20,49,10,66,20
0.7129629629629629,0.698030126432214,0.5833333333333334,0.6136363636363636,0.25,0.9166666666666667,0.7142857142857143,0.3703703703703704,0.2268921582603759,0.22461888598956775,9.0,1.0,8.0,2.0,0.9793842491694088,logistic_l2,58,StratifiedGroupKFold,train_youden,86,20,49,10,66,20
0.6818181818181819,0.776369168356998,0.5681818181818181,0.5714285714285715,0.5,0.6363636363636362,0.5555555555555556,0.5263157894736842,0.137620470640795,0.30052060024892796,2.0,1.0,2.0,2.0,0.5,logistic_l2,59,StratifiedGroupKFold,fixed_0.5,99,7,55,4,79,7
0.6818181818181819,0.776369168356998,0.5,0.523809523809524,0.0,1.0,0.0,0.0,0.0,0.30052060024892796,3.0,0.0,4.0,0.0,0.9805034947073962,logistic_l2,59,StratifiedGroupKFold,train_youden,99,7,55,4,79,7
0.7150735294117646,0.7944120974379392,0.6691176470588235,0.6756756756756757,0.75,0.5882352941176472,0.6818181818181819,0.7142857142857144,0.3433218245652558,0.24553598851801545,6.0,4.0,4.0,9.0,0.5,logistic_l2,60,StratifiedGroupKFold,fixed_0.5,83,23,46,13,66,20
0.7150735294117646,0.7944120974379392,0.5625,0.527027027027027,0.125,1.0,1.0,0.2222222222222222,0.24818179405135804,0.24553598851801545,10.0,0.0,12.0,1.0,0.9815378880929715,logistic_l2,60,StratifiedGroupKFold,train_youden,83,23,46,13,66,20
0.7254901960784313,0.8139853006188453,0.7450980392156863,0.762589928057554,0.8235294117647058,0.6666666666666667,0.7954545454545455,0.809248554913295,0.49573519298767793,0.2031587884130924,5.0,3.0,3.0,11.0,0.5,logistic_l2,61,StratifiedGroupKFold,fixed_0.5,84,22,45,14,67,19
0.7254901960784313,0.8139853006188453,0.5,0.38848920863309355,0.0,1.0,0.0,0.0,0.0,0.2031587884130924,8.0,0.0,14.0,0.0,0.9793337188652497,logistic_l2,61,StratifiedGroupKFold,train_youden,84,22,45,14,67,19
0.7578125,0.8538555910297195,0.578125,0.6041666666666666,0.8125,0.3437500000000001,0.6074766355140188,0.6951871657754011,0.17768970061450026,0.22999947507423552,3.0,6.0,3.0,11.0,0.5,logistic_l2,62,StratifiedGroupKFold,fixed_0.5,83,23,45,14,66,20
0.7578125,0.8538555910297195,0.5,0.44444444444444436,0.0,1.0,0.0,0.0,0.0,0.22999947507423552,9.0,0.0,14.0,0.0,0.9769722283430393,logistic_l2,62,StratifiedGroupKFold,train_youden,83,23,45,14,66,20
0.6691176470588235,0.6702640080038975,0.6200980392156863,0.6328125,0.4166666666666667,0.823529411764706,0.6756756756756757,0.5154639175257733,0.26440790551678983,0.25078202443425146,7.0,2.0,7.0,4.0,0.5,logistic_l2,63,StratifiedGroupKFold,fixed_0.5,86,20,48,11,66,20
0.6691176470588235,0.6702640080038975,0.5,0.53125,0.0,1.0,0.0,0.0,0.0,0.25078202443425146,9.0,0.0,11.0,0.0,0.9814713084214993,logistic_l2,63,StratifiedGroupKFold,train_youden,86,20,48,11,66,20
0.5656565656565655,0.6145875654714507,0.4696969696969697,0.4761904761904761,0.3333333333333333,0.6060606060606062,0.4347826086956522,0.37735849056603776,-0.06286946134619312,0.35097424930946264,6.0,4.0,7.0,3.0,0.5,logistic_l2,64,StratifiedGroupKFold,fixed_0.5,86,20,49,10,67,19
0.5656565656565655,0.6145875654714507,0.537878787878788,0.5555555555555555,0.16666666666666666,0.9090909090909092,0.625,0.2631578947368421,0.11363636363636365,0.35097424930946264,9.0,1.0,9.0,1.0,0.9796972607176405,logistic_l2,64,StratifiedGroupKFold,train_youden,86,20,49,10,67,19
0.6346938775510204,0.5752956710530901,0.7285714285714286,0.7285714285714286,1.0,0.4571428571428573,0.6481481481481483,0.7865168539325844,0.544331053951817,0.24361793691581982,5.0,6.0,0.0,10.0,0.5,logistic_l2,65,StratifiedGroupKFold,fixed_0.5,85,21,49,10,78,8
0.6346938775510204,0.5752956710530901,0.5,0.49999999999999994,0.0,1.0,0.0,0.0,0.0,0.24361793691581982,11.0,0.0,10.0,0.0,0.979292353399023,logistic_l2,65,StratifiedGroupKFold,train_youden,85,21,49,10,78,8
0.64625,0.6405321577776173,0.6166666666666667,0.6363636363636362,0.8333333333333334,0.40000000000000013,0.6250000000000001,0.7142857142857144,0.2608745973749754,0.24402879695310442,6.0,10.0,3.0,15.0,0.5,logistic_l2,66,StratifiedGroupKFold,fixed_0.5,72,34,41,18,67,19
0.64625,0.6405321577776173,0.47000000000000003,0.42727272727272714,0.0,0.9400000000000001,0.0,0.0,-0.18342535215472236,0.24402879695310442,15.0,1.0,18.0,0.0,0.9776717326197347,logistic_l2,66,StratifiedGroupKFold,train_youden,72,34,41,18,67,19
0.4458333333333333,0.6206273554101862,0.39791666666666664,0.4214285714285714,0.5625,0.2333333333333334,0.4945054945054945,0.5263157894736842,-0.2118296364340808,0.3392858116560379,2.0,6.0,7.0,8.0,0.5,logistic_l2,67,StratifiedGroupKFold,fixed_0.5,83,23,44,15,66,20
0.4458333333333333,0.6206273554101862,0.5,0.42857142857142844,0.0,1.0,0.0,0.0,0.0,0.3392858116560379,8.0,0.0,15.0,0.0,0.9788389406291871,logistic_l2,67,StratifiedGroupKFold,train_youden,83,23,44,15,66,20
1.0,1.0,0.575,0.38181818181818183,1.0,0.15,0.30612244897959184,0.46875000000000006,0.21428571428571444,0.3096694065920269,1.0,5.0,0.0,2.0,0.5,logistic_l2,68,StratifiedGroupKFold,fixed_0.5,98,8,57,2,78,8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3096694065920269,6.0,0.0,0.0,2.0,0.9803754465097855,logistic_l2,68,StratifiedGroupKFold,train_youden,98,8,57,2,78,8
0.8213399503722084,0.8462942516737545,0.6724565756823822,0.6692913385826772,0.5384615384615384,0.8064516129032259,0.7446808510638299,0.625,0.3570823257172407,0.1941993792926728,6.0,2.0,6.0,5.0,0.5,logistic_l2,69,StratifiedGroupKFold,fixed_0.5,87,19,48,11,67,19
0.8213399503722084,0.8462942516737545,0.5769230769230769,0.5669291338582677,0.15384615384615385,1.0,1.0,0.26666666666666666,0.28552637758102656,0.1941993792926728,8.0,0.0,10.0,1.0,0.980256781232261,logistic_l2,69,StratifiedGroupKFold,train_youden,87,19,48,11,67,19
0.7133333333333334,0.811939714557359,0.5166666666666666,0.5333333333333333,0.6666666666666666,0.36666666666666675,0.5681818181818182,0.6134969325153375,0.03476920311846722,0.24895037477633622,3.0,6.0,4.0,9.0,0.5,logistic_l2,70,StratifiedGroupKFold,fixed_0.5,84,22,46,13,66,20
0.7133333333333334,0.811939714557359,0.6,0.5555555555555555,0.2,1.0,1.0,0.3333333333333333,0.31622776601683794,0.24895037477633622,9.0,0.0,11.0,2.0,0.9805194371177279,logistic_l2,70,StratifiedGroupKFold,train_youden,84,22,46,13,66,20
0.6927655677655677,0.692016240644108,0.7216117216117217,0.722488038277512,0.9047619047619048,0.5384615384615385,0.6643356643356645,0.7661290322580646,0.47675368215454783,0.230018668951648,8.0,8.0,2.0,14.0,0.5,logistic_l2,71,StratifiedGroupKFold,fixed_0.5,74,32,43,16,67,19
0.6927655677655677,0.692016240644108,0.5,0.4976076555023922,0.0,1.0,0.0,0.0,0.0,0.230018668951648,16.0,0.0,16.0,0.0,0.9786214858780218,logistic_l2,71,StratifiedGroupKFold,train_youden,74,32,43,16,67,19
0.7964285714285715,0.7587291705109608,0.7491071428571427,0.7533333333333333,0.8125,0.6857142857142857,0.7471264367816093,0.7784431137724551,0.5035937003774144,0.1846837490190094,6.0,3.0,3.0,8.0,0.5,logistic_l2,72,StratifiedGroupKFold,fixed_0.5,86,20,48,11,67,19
0.7964285714285715,0.7587291705109608,0.6133928571428572,0.5933333333333333,0.3125,0.9142857142857144,0.8064516129032258,0.45045045045045046,0.27941864343385575,0.1846837490190094,8.0,1.0,8.0,3.0,0.9790863247578431,logistic_l2,72,StratifiedGroupKFold,train_youden,86,20,48,11,67,19
0.7651515151515151,0.8910520467833736,0.5378787878787878,0.582089552238806,0.6666666666666666,0.409090909090909,0.6976744186046512,0.6818181818181818,0.0741999849937964,0.21099501592216496,3.0,4.0,6.0,10.0,0.5,logistic_l2,73,StratifiedGroupKFold,fixed_0.5,83,23,43,16,66,20
0.7651515151515151,0.8910520467833736,0.5555555555555556,0.40298507462686567,0.1111111111111111,1.0,1.0,0.2,0.19856113239375703,0.21099501592216496,7.0,0.0,15.0,1.0,0.9794477491845521,logistic_l2,73,StratifiedGroupKFold,train_youden,83,23,43,16,66,20
0.29004329004329005,0.3776995187732204,0.4155844155844156,0.38848920863309355,0.5454545454545454,0.28571428571428575,0.3333333333333334,0.4137931034482759,-0.17280421050257305,0.4292482931227764,3.0,9.0,5.0,6.0,0.5,logistic_l2,74,StratifiedGroupKFold,fixed_0.5,83,23,48,11,66,20
0.29004329004329005,0.3776995187732204,0.5,0.60431654676259,0.0,1.0,0.0,0.0,0.0,0.4292482931227764,12.0,0.0,11.0,0.0,0.9803139287541899,logistic_l2,74,StratifiedGroupKFold,train_youden,83,23,48,11,66,20
0.56,0.7039682539682539,0.6,0.5555555555555556,0.2,1.0,1.0,0.3333333333333333,0.31622776601683794,0.3484156960981658,3.0,0.0,4.0,1.0,0.5,logistic_l2,75,StratifiedGroupKFold,fixed_0.5,98,8,54,5,78,8
0.56,0.7039682539682539,0.5,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.3484156960981658,3.0,0.0,5.0,0.0,0.9803217608249383,logistic_l2,75,StratifiedGroupKFold,train_youden,98,8,54,5,78,8
0.7999999999999999,0.9269233292803579,0.6934210526315789,0.6739130434782609,0.65,0.736842105263158,0.8666666666666667,0.7428571428571429,0.34691623944834643,0.2055862794145838,4.0,1.0,6.0,10.0,0.5,logistic_l2,76,StratifiedGroupKFold,fixed_0.5,85,21,43,16,67,19
0.7999999999999999,0.9269233292803579,0.5,0.27536231884057977,0.0,1.0,0.0,0.0,0.0,0.2055862794145838,5.0,0.0,16.0,0.0,0.9776400928927704,logistic_l2,76,StratifiedGroupKFold,train_youden,85,21,43,16,67,19
0.5073170731707317,0.4663821218151927,0.5060975609756098,0.5075757575757576,0.5,0.5121951219512196,0.38461538461538475,0.4347826086956522,0.011832703883097434,0.31072314408454915,6.0,6.0,5.0,5.0,0.5,logistic_l2,77,StratifiedGroupKFold,fixed_0.5,84,22,49,10,66,20
0.5073170731707317,0.4663821218151927,0.5,0.6212121212121211,0.0,1.0,0.0,0.0,0.0,0.31072314408454915,12.0,0.0,10.0,0.0,0.9800454113404,logistic_l2,77,StratifiedGroupKFold,train_youden,84,22,49,10,66,20
0.5284863945578231,0.6273108915551913,0.560374149659864,0.5963302752293578,0.9166666666666666,0.20408163265306128,0.5851063829787233,0.7142857142857142,0.17435930591517723,0.28730838692289423,3.0,12.0,2.0,16.0,0.5,logistic_l2,78,StratifiedGroupKFold,fixed_0.5,73,33,41,18,67,19
0.5284863945578231,0.6273108915551913,0.5,0.44954128440366964,0.0,1.0,0.0,0.0,0.0,0.28730838692289423,15.0,0.0,18.0,0.0,0.9785071557717213,logistic_l2,78,StratifiedGroupKFold,train_youden,73,33,41,18,67,19
0.575,0.3588516746411483,0.65,0.44000000000000006,1.0,0.3,0.2631578947368421,0.41666666666666663,0.2809757434745082,0.43166421112068704,2.0,4.0,0.0,2.0,0.5,logistic_l2,79,StratifiedGroupKFold,fixed_0.5,98,8,57,2,78,8
0.575,0.3588516746411483,0.42500000000000004,0.6799999999999999,0.0,0.8500000000000001,0.0,0.0,-0.1846372364689996,0.43166421112068704,5.0,1.0,2.0,0.0,0.9806232879640525,logistic_l2,79,StratifiedGroupKFold,train_youden,98,8,57,2,78,8
0.775,0.8115631880464556,0.6395833333333334,0.6258992805755396,0.4666666666666667,0.8125000000000001,0.7446808510638299,0.5737704918032788,0.294131364066777,0.20625000776892805,7.0,2.0,7.0,6.0,0.5,logistic_l2,80,StratifiedGroupKFold,fixed_0.5,84,22,46,13,66,20
0.775,0.8115631880464556,0.6,0.5683453237410071,0.2,1.0,1.0,0.3333333333333333,0.3212877315609997,0.20625000776892805,9.0,0.0,11.0,2.0,0.9778208767256773,logistic_l2,80,StratifiedGroupKFold,train_youden,84,22,46,13,66,20
0.5657692307692307,0.5776466651238524,0.6146153846153846,0.6347826086956518,0.7692307692307693,0.46000000000000013,0.6493506493506495,0.7042253521126761,0.24158915309184456,0.2699887787228481,6.0,9.0,4.0,16.0,0.5,logistic_l2,81,StratifiedGroupKFold,fixed_0.5,71,35,39,20,67,19
0.5657692307692307,0.5776466651238524,0.5,0.43478260869565194,0.0,1.0,0.0,0.0,0.0,0.2699887787228481,15.0,0.0,20.0,0.0,0.9774481084134038,logistic_l2,81,StratifiedGroupKFold,train_youden,71,35,39,20,67,19
0.6470588235294117,0.6470588235294118,0.5735294117647058,0.6136363636363636,0.5,0.6470588235294118,0.2941176470588235,0.37037037037037035,0.12656808320939292,0.2259291535813667,3.0,2.0,1.0,1.0,0.5,logistic_l2,82,StratifiedGroupKFold,fixed_0.5,99,7,57,2,79,7
0.6470588235294117,0.6470588235294118,0.5,0.7727272727272727,0.0,1.0,0.0,0.0,0.0,0.2259291535813667,5.0,0.0,2.0,0.0,0.9801163763759293,logistic_l2,82,StratifiedGroupKFold,train_youden,99,7,57,2,79,7
0.5672514619883041,0.7008643829692079,0.49317738791423005,0.5167785234899328,0.5789473684210527,0.4074074074074075,0.632183908045977,0.6043956043956045,-0.013307114274854174,0.2723958121692066,3.0,5.0,6.0,9.0,0.5,logistic_l2,83,StratifiedGroupKFold,fixed_0.5,83,23,44,15,66,20
0.5672514619883041,0.7008643829692079,0.4444444444444445,0.3221476510067114,0.0,0.888888888888889,0.0,0.0,-0.27168929646762663,0.2723958121692066,7.0,1.0,15.0,0.0,0.979573635245288,logistic_l2,83,StratifiedGroupKFold,train_youden,83,23,44,15,66,20
0.75,0.7156000335837411,0.6875,0.6615384615384616,0.8,0.5750000000000002,0.5405405405405407,0.6451612903225807,0.3684269493243091,0.23557042148323032,6.0,5.0,2.0,7.0,0.5,logistic_l2,84,StratifiedGroupKFold,fixed_0.5,86,20,50,9,66,20
0.75,0.7156000335837411,0.5,0.6153846153846152,0.0,1.0,0.0,0.0,0.0,0.23557042148323032,11.0,0.0,9.0,0.0,0.9790063494368598,logistic_l2,84,StratifiedGroupKFold,train_youden,86,20,50,9,66,20
0.6507936507936507,0.7690204528911004,0.492063492063492,0.48387096774193544,0.42857142857142855,0.5555555555555556,0.5555555555555556,0.48387096774193555,-0.015873015873015907,0.2671581305836423,5.0,3.0,8.0,5.0,0.5,logistic_l2,85,StratifiedGroupKFold,fixed_0.5,85,21,46,13,66,20
0.6507936507936507,0.7690204528911004,0.5,0.43548387096774194,0.0,1.0,0.0,0.0,0.0,0.2671581305836423,8.0,0.0,13.0,0.0,0.979006530614181,logistic_l2,85,StratifiedGroupKFold,train_youden,85,21,46,13,66,20
0.631269592476489,0.6804963676827479,0.5979623824451411,0.5884955752212389,0.9545454545454546,0.24137931034482768,0.544041450777202,0.693069306930693,0.2773186306330137,0.30528808262512025,4.0,14.0,1.0,15.0,0.5,logistic_l2,86,StratifiedGroupKFold,fixed_0.5,72,34,43,16,67,19
0.631269592476489,0.6804963676827479,0.5,0.5132743362831856,0.0,1.0,0.0,0.0,0.0,0.30528808262512025,18.0,0.0,16.0,0.0,0.9754881706723034,logistic_l2,86,StratifiedGroupKFold,train_youden,72,34,43,16,67,19
0.7896825396825397,0.783869294065038,0.7142857142857143,0.7112676056338029,0.9285714285714286,0.5000000000000002,0.6435643564356436,0.7602339181286549,0.4728091446375656,0.2104870543616692,5.0,5.0,1.0,10.0,0.5,logistic_l2,87,StratifiedGroupKFold,fixed_0.5,85,21,48,11,66,20
0.7896825396825397,0.783869294065038,0.5714285714285714,0.5774647887323943,0.14285714285714285,1.0,1.0,0.25,0.27914526311954113,0.2104870543616692,10.0,0.0,9.0,2.0,0.9775614952528994,logistic_l2,87,StratifiedGroupKFold,train_youden,85,21,48,11,66,20
0.6837606837606838,0.7450364268684795,0.6068376068376068,0.5633802816901408,0.4444444444444444,0.7692307692307694,0.7692307692307694,0.5633802816901409,0.21367521367521358,0.26756929055963097,6.0,2.0,8.0,7.0,0.5,logistic_l2,88,StratifiedGroupKFold,fixed_0.5,83,23,44,15,66,20
0.6837606837606838,0.7450364268684795,0.44230769230769235,0.323943661971831,0.0,0.8846153846153847,0.0,0.0,-0.27632854731885453,0.26756929055963097,7.0,1.0,15.0,0.0,0.9792822412101811,logistic_l2,88,StratifiedGroupKFold,train_youden,83,23,44,15,66,20
0.814516129032258,0.7726468707139005,0.7016129032258065,0.7049180327868853,0.5,0.903225806451613,0.8333333333333333,0.625,0.4419969913190402,0.20955530255358643,7.0,1.0,6.0,6.0,0.5,logistic_l2,89,StratifiedGroupKFold,fixed_0.5,86,20,47,12,67,19
0.814516129032258,0.7726468707139005,0.5,0.5081967213114754,0.0,1.0,0.0,0.0,0.0,0.20955530255358643,8.0,0.0,12.0,0.0,0.9795866459272793,logistic_l2,89,StratifiedGroupKFold,train_youden,86,20,47,12,67,19
0.56,0.7472222222222222,0.55,0.5333333333333333,0.4,0.7,0.625,0.48780487804878053,0.10380684981717477,0.3279179430607664,2.0,1.0,3.0,2.0,0.5,logistic_l2,90,StratifiedGroupKFold,fixed_0.5,98,8,54,5,78,8
0.56,0.7472222222222222,0.6,0.5555555555555556,0.2,1.0,1.0,0.3333333333333333,0.31622776601683794,0.3279179430607664,3.0,0.0,4.0,1.0,0.9811147422561528,logistic_l2,90,StratifiedGroupKFold,train_youden,98,8,54,5,78,8
0.67578125,0.6929790250527534,0.6458333333333334,0.6712962962962963,0.875,0.41666666666666674,0.6521739130434784,0.7473309608540926,0.3326739195652304,0.22717618002244422,6.0,9.0,3.0,15.0,0.5,logistic_l2,91,StratifiedGroupKFold,fixed_0.5,73,33,41,18,67,19
0.67578125,0.6929790250527534,0.5208333333333334,0.46759259259259256,0.041666666666666664,1.0,1.0,0.08,0.13768567816430288,0.22717618002244422,15.0,0.0,17.0,1.0,0.9773434879011836,logistic_l2,91,StratifiedGroupKFold,train_youden,73,33,41,18,67,19
0.7338935574229691,0.8671535163850325,0.680672268907563,0.6692913385826772,0.6470588235294118,0.7142857142857143,0.8208955223880597,0.7236842105263158,0.3405199615650406,0.2326488874151841,4.0,2.0,6.0,9.0,0.5,logistic_l2,92,StratifiedGroupKFold,fixed_0.5,85,21,44,15,66,20
0.7338935574229691,0.8671535163850325,0.5,0.33070866141732286,0.0,1.0,0.0,0.0,0.0,0.2326488874151841,6.0,0.0,15.0,0.0,0.9774869533566092,logistic_l2,92,StratifiedGroupKFold,train_youden,85,21,44,15,66,20
0.6471544715447154,0.6547332766587798,0.6560975609756098,0.6496815286624205,0.8,0.5121951219512195,0.6,0.6857142857142857,0.3242845388404097,0.25968962979355764,5.0,5.0,2.0,10.0,0.5,logistic_l2,93,StratifiedGroupKFold,fixed_0.5,84,22,47,12,67,19
0.6471544715447154,0.6547332766587798,0.5,0.5222929936305731,0.0,1.0,0.0,0.0,0.0,0.25968962979355764,10.0,0.0,12.0,0.0,0.9797708006314642,logistic_l2,93,StratifiedGroupKFold,train_youden,84,22,47,12,67,19
0.6102150537634408,0.6603109934036145,0.4946236559139785,0.4918032786885247,0.6666666666666666,0.32258064516129037,0.48780487804878064,0.563380281690141,-0.011451215811498095,0.2951446981234174,3.0,7.0,4.0,7.0,0.5,logistic_l2,94,StratifiedGroupKFold,fixed_0.5,85,21,48,11,66,20
0.6102150537634408,0.6603109934036145,0.5416666666666666,0.5491803278688524,0.08333333333333333,1.0,1.0,0.15384615384615385,0.21014172398537148,0.2951446981234174,10.0,0.0,10.0,1.0,0.9794763088569631,logistic_l2,94,StratifiedGroupKFold,train_youden,85,21,48,11,66,20
0.5,0.3206349206349206,0.25,0.3636363636363637,0.0,0.5,0.0,0.0,-0.4629100498862757,0.2581040316145493,3.0,3.0,3.0,0.0,0.5,logistic_l2,95,StratifiedGroupKFold,fixed_0.5,97,9,56,3,78,8
0.5,0.3206349206349206,0.5,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.2581040316145493,6.0,0.0,3.0,0.0,0.981299159154904,logistic_l2,95,StratifiedGroupKFold,train_youden,97,9,56,3,78,8
0.68394777265745,0.8086080892275047,0.685483870967742,0.7405857740585772,0.8709677419354839,0.5000000000000001,0.7627118644067795,0.8132530120481927,0.40407237539679786,0.20608177768011512,5.0,7.0,3.0,19.0,0.5,logistic_l2,96,StratifiedGroupKFold,fixed_0.5,72,34,37,22,67,19
0.68394777265745,0.8086080892275047,0.5,0.35146443514644343,0.0,1.0,0.0,0.0,0.0,0.20608177768011512,12.0,0.0,22.0,0.0,0.9769825712378564,logistic_l2,96,StratifiedGroupKFold,train_youden,72,34,37,22,67,19
0.5535714285714286,0.6273824464727116,0.5267857142857143,0.5084745762711864,0.42857142857142855,0.625,0.625,0.5084745762711864,0.053571428571428686,0.34559557681426195,4.0,3.0,8.0,6.0,0.5,logistic_l2,97,StratifiedGroupKFold,fixed_0.5,85,21,45,14,66,20
