roc_auc,pr_auc,balanced_accuracy,accuracy,sensitivity,specificity,precision,f1,mcc,brier,tn,fp,fn,tp,threshold,scenario,split_type,fold,split_method,threshold_type,n_train,n_test,n_train_pos,n_test_pos
0.8376623376623377,0.8826013652839801,0.6958874458874459,0.698529411764706,0.7857142857142857,0.6060606060606062,0.6790123456790124,0.728476821192053,0.39896402154257193,0.20293543810182688,6.0,4.0,2.0,9.0,0.5,original_all,random,25,random_repeated_stratified,fixed_0.5,85,21,48,11
0.8376623376623377,0.8826013652839801,0.7402597402597403,0.7352941176470589,0.5714285714285714,0.9090909090909092,0.8695652173913044,0.6896551724137931,0.5076119249638631,0.20293543810182688,9.0,1.0,4.0,7.0,0.5692122887295453,original_all,random,25,random_repeated_stratified,train_youden,85,21,48,11
0.7651515151515151,0.8467423994035532,0.6496212121212122,0.6712328767123288,0.875,0.42424242424242437,0.6481481481481483,0.7446808510638299,0.3394192344881243,0.2081815318536344,4.0,6.0,2.0,10.0,0.5,original_all,random,26,random_repeated_stratified,fixed_0.5,84,22,47,12
0.7651515151515151,0.8467423994035532,0.6183712121212122,0.636986301369863,0.8125,0.42424242424242437,0.6310679611650486,0.7103825136612023,0.25848789602560335,0.2081815318536344,4.0,6.0,3.0,9.0,0.5101810418159263,original_all,random,26,random_repeated_stratified,train_youden,84,22,47,12
0.7389162561576355,0.7916517160205683,0.7216748768472906,0.734375,0.8571428571428571,0.5862068965517243,0.7142857142857144,0.7792207792207793,0.46466879369963077,0.22381495592587547,5.0,4.0,2.0,10.0,0.5,original_all,random,27,random_repeated_stratified,fixed_0.5,85,21,47,12
0.7389162561576355,0.7916517160205683,0.7536945812807881,0.75,0.7142857142857143,0.7931034482758621,0.8064516129032259,0.7575757575757576,0.5054013423330749,0.22381495592587547,7.0,2.0,3.0,9.0,0.5585749056499185,original_all,random,27,random_repeated_stratified,train_youden,85,21,47,12
0.6175824175824175,0.6073705214726435,0.5505494505494506,0.5481481481481482,0.6153846153846154,0.4857142857142858,0.5263157894736843,0.5673758865248227,0.10184022060071087,0.22978921530933855,4.0,5.0,5.0,7.0,0.5,original_all,random,28,random_repeated_stratified,fixed_0.5,85,21,47,12
0.6175824175824175,0.6073705214726435,0.6021978021978023,0.6074074074074074,0.46153846153846156,0.742857142857143,0.625,0.5309734513274336,0.21335214092288232,0.22978921530933855,6.0,3.0,7.0,5.0,0.5188091143651491,original_all,random,28,random_repeated_stratified,train_youden,85,21,47,12
0.7044444444444444,0.6839232623213397,0.6333333333333334,0.6518518518518519,0.8,0.4666666666666668,0.6521739130434783,0.718562874251497,0.28441130016985516,0.2278480561237568,4.0,5.0,2.0,10.0,0.5,original_all,random,29,random_repeated_stratified,fixed_0.5,85,21,47,12
0.7044444444444444,0.6839232623213397,0.7,0.6888888888888889,0.6,0.8,0.7894736842105264,0.6818181818181819,0.4024218182927671,0.2278480561237568,7.0,2.0,5.0,7.0,0.5611669842030297,original_all,random,29,random_repeated_stratified,train_youden,85,21,47,12
0.6334841628959276,0.6625047590047073,0.5701357466063348,0.5639097744360902,0.8461538461538461,0.2941176470588236,0.5339805825242719,0.6547619047619049,0.1677649822013746,0.24455325741950165,3.0,7.0,2.0,9.0,0.5,original_all,random,30,random_repeated_stratified,fixed_0.5,85,21,48,11
0.6334841628959276,0.6625047590047073,0.5984162895927603,0.6015037593984962,0.46153846153846156,0.735294117647059,0.625,0.5309734513274336,0.2048698438388615,0.24455325741950165,7.0,3.0,6.0,5.0,0.5935017378431913,original_all,random,30,random_repeated_stratified,train_youden,85,21,48,11
0.5494949494949495,0.6466463251225838,0.584848484848485,0.5815602836879433,0.5333333333333333,0.6363636363636365,0.6250000000000001,0.5755395683453238,0.17007533576245182,0.2607598482075748,6.0,4.0,6.0,6.0,0.5,original_all,random,31,random_repeated_stratified,fixed_0.5,84,22,47,12
0.5494949494949495,0.6466463251225838,0.5393939393939394,0.5390070921985816,0.5333333333333333,0.5454545454545455,0.5714285714285716,0.5517241379310346,0.07862919206326421,0.2607598482075748,5.0,5.0,6.0,6.0,0.49878119400440535,original_all,random,31,random_repeated_stratified,train_youden,84,22,47,12
0.7142857142857143,0.7706694479546101,0.6142857142857143,0.6384615384615386,0.9285714285714286,0.30000000000000004,0.6074766355140189,0.7344632768361584,0.2986006721516473,0.22933880956147032,2.0,7.0,1.0,11.0,0.5,original_all,random,32,random_repeated_stratified,fixed_0.5,85,21,47,12
0.7142857142857143,0.7706694479546101,0.6571428571428571,0.6615384615384616,0.7142857142857143,0.6000000000000001,0.6756756756756758,0.6944444444444445,0.316402140315183,0.22933880956147032,5.0,4.0,4.0,8.0,0.5635969097236785,original_all,random,32,random_repeated_stratified,train_youden,85,21,47,12
0.8817204301075268,0.9146856356790769,0.7731182795698925,0.7883211678832117,0.9333333333333333,0.6129032258064517,0.7446808510638298,0.8284023668639054,0.5858805567456992,0.1941216344599787,6.0,3.0,1.0,11.0,0.5,original_all,random,33,random_repeated_stratified,fixed_0.5,85,21,47,12
0.8817204301075268,0.9146856356790769,0.8182795698924732,0.8102189781021898,0.7333333333333333,0.903225806451613,0.9016393442622951,0.8088235294117647,0.6375195701141795,0.1941216344599787,8.0,1.0,3.0,9.0,0.5875447189571043,original_all,random,33,random_repeated_stratified,train_youden,85,21,47,12
0.710955710955711,0.7084101534549756,0.6340326340326341,0.633587786259542,0.6923076923076923,0.575757575757576,0.6164383561643837,0.6521739130434783,0.2698321957403667,0.21402766098876874,5.0,4.0,4.0,8.0,0.5,original_all,random,34,random_repeated_stratified,fixed_0.5,85,21,47,12
0.710955710955711,0.7084101534549756,0.6340326340326341,0.633587786259542,0.6923076923076923,0.575757575757576,0.6164383561643837,0.6521739130434783,0.2698321957403667,0.21402766098876874,5.0,4.0,4.0,8.0,0.52822157202777,original_all,random,34,random_repeated_stratified,train_youden,85,21,47,12
0.8340336134453781,0.8097614708235177,0.6911764705882353,0.6956521739130435,1.0,0.3823529411764707,0.625,0.7692307692307693,0.4888461805469019,0.20626896100723788,4.0,6.0,0.0,11.0,0.5,original_all,random,35,random_repeated_stratified,fixed_0.5,85,21,48,11
0.8340336134453781,0.8097614708235177,0.6911764705882353,0.6956521739130435,1.0,0.3823529411764707,0.625,0.7692307692307693,0.4888461805469019,0.20626896100723788,4.0,6.0,0.0,11.0,0.5014946032082331,original_all,random,35,random_repeated_stratified,train_youden,85,21,48,11
0.5982905982905983,0.6337920357972484,0.4572649572649573,0.44525547445255476,0.6923076923076923,0.22222222222222232,0.44554455445544566,0.5421686746987953,-0.096967260798045,0.24070695540772985,2.0,8.0,4.0,8.0,0.5,original_all,random,36,random_repeated_stratified,fixed_0.5,84,22,47,12
0.5982905982905983,0.6337920357972484,0.6132478632478633,0.6131386861313868,0.6153846153846154,0.6111111111111113,0.5882352941176472,0.6015037593984963,0.2262059045900727,0.24070695540772985,6.0,4.0,5.0,7.0,0.5524559462862456,original_all,random,36,random_repeated_stratified,train_youden,84,22,47,12
0.844758064516129,0.8666903982990414,0.7752016129032258,0.795774647887324,0.9375,0.6129032258064517,0.7575757575757577,0.8379888268156426,0.594114269874651,0.19006157067988633,5.0,4.0,1.0,11.0,0.5,original_all,random,37,random_repeated_stratified,fixed_0.5,85,21,47,12
0.844758064516129,0.8666903982990414,0.7752016129032258,0.795774647887324,0.9375,0.6129032258064517,0.7575757575757577,0.8379888268156426,0.594114269874651,0.19006157067988633,5.0,4.0,1.0,11.0,0.5233056847947258,original_all,random,37,random_repeated_stratified,train_youden,85,21,47,12
0.7882352941176469,0.8818316902071055,0.807843137254902,0.8041958041958042,0.7333333333333333,0.8823529411764707,0.873015873015873,0.7971014492753623,0.6193402310665892,0.19871461594128137,8.0,1.0,4.0,8.0,0.5,original_all,random,38,random_repeated_stratified,fixed_0.5,85,21,47,12
0.7882352941176469,0.8818316902071055,0.8,0.7902097902097902,0.6,1.0,1.0,0.75,0.6452337023220693,0.19871461594128137,9.0,0.0,6.0,6.0,0.6013222941795444,original_all,random,38,random_repeated_stratified,train_youden,85,21,47,12
0.8885941644562334,0.9130970857729512,0.7413793103448276,0.7560975609756098,1.0,0.4827586206896553,0.6842105263157896,0.8125000000000001,0.5747247427643546,0.19849744855950077,4.0,5.0,0.0,12.0,0.5,original_all,random,39,random_repeated_stratified,fixed_0.5,85,21,47,12
0.8885941644562334,0.9130970857729512,0.7811671087533156,0.7804878048780488,0.7692307692307693,0.7931034482758621,0.8064516129032259,0.7874015748031497,0.561441386749002,0.19849744855950077,7.0,2.0,3.0,9.0,0.5566624029269396,original_all,random,39,random_repeated_stratified,train_youden,85,21,47,12
0.5794930875576036,0.6538841067971017,0.5668202764976958,0.5757575757575758,0.7142857142857143,0.4193548387096775,0.5813953488372094,0.6410256410256411,0.1399764539795438,0.24085453651684302,4.0,6.0,3.0,8.0,0.5,original_all,random,40,random_repeated_stratified,fixed_0.5,85,21,48,11
0.5794930875576036,0.6538841067971017,0.5668202764976958,0.5757575757575758,0.7142857142857143,0.4193548387096775,0.5813953488372094,0.6410256410256411,0.1399764539795438,0.24085453651684302,4.0,6.0,3.0,8.0,0.5133329716918429,original_all,random,40,random_repeated_stratified,train_youden,85,21,48,11
0.676923076923077,0.6698210067793662,0.6461538461538461,0.648,0.6923076923076923,0.6000000000000001,0.6521739130434784,0.6716417910447762,0.29366621717421343,0.2333125733572469,6.0,4.0,4.0,8.0,0.5,original_all,random,41,random_repeated_stratified,fixed_0.5,84,22,47,12
0.676923076923077,0.6698210067793662,0.7461538461538462,0.744,0.6923076923076923,0.8,0.7894736842105264,0.7377049180327869,0.49382951260616104,0.2333125733572469,8.0,2.0,4.0,8.0,0.5229063654786675,original_all,random,41,random_repeated_stratified,train_youden,84,22,47,12
0.8413461538461539,0.8757314241039655,0.5865384615384616,0.5891472868217055,0.9230769230769231,0.25000000000000006,0.5555555555555556,0.6936416184971099,0.23440361546924762,0.21265079501643544,2.0,7.0,1.0,11.0,0.5,original_all,random,42,random_repeated_stratified,fixed_0.5,85,21,47,12
0.8413461538461539,0.8757314241039655,0.8293269230769231,0.8294573643410853,0.8461538461538461,0.8125000000000001,0.8208955223880597,0.8333333333333334,0.6591293513387412,0.21265079501643544,7.0,2.0,2.0,10.0,0.5905717477696617,original_all,random,42,random_repeated_stratified,train_youden,85,21,47,12
0.6923076923076923,0.676693597267993,0.6968325791855203,0.6917293233082706,0.9230769230769231,0.4705882352941178,0.625,0.7453416149068323,0.43913862231354167,0.22964260188465943,4.0,5.0,1.0,11.0,0.5,original_all,random,43,random_repeated_stratified,fixed_0.5,85,21,47,12
0.6923076923076923,0.676693597267993,0.7319004524886877,0.7293233082706767,0.8461538461538461,0.6176470588235297,0.6790123456790124,0.7534246575342466,0.47511478475239843,0.22964260188465943,5.0,4.0,2.0,10.0,0.5410726298826396,original_all,random,43,random_repeated_stratified,train_youden,85,21,47,12
0.8739495798319328,0.9162296606960787,0.7697478991596638,0.7806451612903226,0.8823529411764706,0.6571428571428573,0.7575757575757576,0.8152173913043479,0.5589010670114497,0.19633891380269924,6.0,3.0,1.0,11.0,0.5,original_all,random,44,random_repeated_stratified,fixed_0.5,85,21,47,12
0.8739495798319328,0.9162296606960787,0.8117647058823529,0.8129032258064516,0.8235294117647058,0.8,0.8333333333333333,0.8284023668639054,0.622797139742526,0.19633891380269924,7.0,2.0,2.0,10.0,0.5151185592952664,original_all,random,44,random_repeated_stratified,train_youden,85,21,47,12
0.8133333333333332,0.8771976351543771,0.6333333333333333,0.6592592592592592,0.8666666666666667,0.4,0.6435643564356437,0.7386363636363638,0.3052634749968494,0.201415961185973,4.0,6.0,2.0,9.0,0.5,original_all,random,45,random_repeated_stratified,fixed_0.5,85,21,48,11
0.8133333333333332,0.8771976351543771,0.6833333333333333,0.7037037037037038,0.8666666666666667,0.5000000000000001,0.6842105263157896,0.7647058823529411,0.3990119375605064,0.201415961185973,5.0,5.0,2.0,9.0,0.5346207926144656,original_all,random,45,random_repeated_stratified,train_youden,85,21,48,11
0.7597402597402598,0.7789119874672772,0.524891774891775,0.536764705882353,0.9285714285714286,0.12121212121212124,0.5284552845528456,0.6735751295336788,0.08462186962834978,0.23565494011273297,1.0,9.0,1.0,11.0,0.5,original_all,random,46,random_repeated_stratified,fixed_0.5,84,22,47,12
0.7597402597402598,0.7789119874672772,0.6915584415584416,0.698529411764706,0.9285714285714286,0.45454545454545464,0.6435643564356437,0.760233918128655,0.43798331819868974,0.23565494011273297,4.0,6.0,1.0,11.0,0.5538418163428069,original_all,random,46,random_repeated_stratified,train_youden,84,22,47,12
0.724609375,0.7402313827289793,0.703125,0.701388888888889,0.6875,0.7187500000000001,0.7534246575342467,0.7189542483660131,0.40377344201346416,0.21058853309411169,6.0,3.0,4.0,8.0,0.5,original_all,random,47,random_repeated_stratified,fixed_0.5,85,21,47,12
0.724609375,0.7402313827289793,0.703125,0.701388888888889,0.6875,0.7187500000000001,0.7534246575342467,0.7189542483660131,0.40377344201346416,0.21058853309411169,6.0,3.0,4.0,8.0,0.5022140258719897,original_all,random,47,random_repeated_stratified,train_youden,85,21,47,12
0.95,0.9544638074405702,0.671875,0.697841726618705,1.0,0.3437500000000001,0.6410256410256411,0.78125,0.46941726012425683,0.18558993732064336,3.0,6.0,0.0,12.0,0.5,original_all,random,48,random_repeated_stratified,fixed_0.5,85,21,47,12
0.95,0.9544638074405702,0.9041666666666667,0.9064748201438848,0.9333333333333333,0.8750000000000001,0.8974358974358975,0.9150326797385621,0.8118931702054514,0.18558993732064336,8.0,1.0,1.0,11.0,0.5891221040892384,original_all,random,48,random_repeated_stratified,train_youden,85,21,47,12
0.8643678160919541,0.8792043318996434,0.8482758620689655,0.8421052631578948,0.8,0.896551724137931,0.9090909090909092,0.851063829787234,0.690857745323606,0.19682002474651086,8.0,1.0,3.0,9.0,0.5,original_all,random,49,random_repeated_stratified,fixed_0.5,85,21,47,12
