scenario,split_type,analysis_drug_name,model_label,faers_signal_class,mean_prob_positive,sd_prob_positive,median_prob_positive,n_predictions,mean_pred_0_5,mean_pred_train_youden,potential_false_positive,potential_false_negative
main_all_labels,scaffold,DROPERIDOL,1,positive_moderate,0.47310727434887206,0.035018590841892995,0.48652504562483034,20,0.3,0.0,False,False
main_all_labels,scaffold,ADAPALENE,0,negative_expanded,0.47241229503303794,0.03653770744102423,0.46956871245620796,20,0.25,0.0,False,False
main_all_labels,scaffold,KETAMINE,1,positive_moderate,0.46708884151605456,0.04638483301226171,0.4637443825946971,20,0.2,0.0,False,False
main_all_labels,scaffold,VINBLASTINE,1,positive_moderate,0.46543821539077934,0.03939053717099525,0.46630329668887305,20,0.2,0.0,False,False
main_all_labels,scaffold,NAPROXEN,1,positive_moderate,0.4614546136232778,0.03465893716015169,0.45850423666466145,20,0.15,0.05,False,False
main_all_labels,scaffold,PIMAVANSERIN,0,negative_high,0.45994893980941265,0.031866693129072664,0.4629606452919204,20,0.1,0.0,False,False
main_all_labels,scaffold,MIRTAZAPINE,0,negative_expanded,0.45442935127942735,0.03375747237650706,0.44194848776205253,20,0.15,0.0,False,False
main_all_labels,scaffold,VENETOCLAX,0,negative_expanded,0.4507133482981053,0.02953984689661635,0.4527874352097376,20,0.05,0.0,False,False
main_all_labels,scaffold,CABOZANTINIB,0,negative_high,0.4472857376055428,0.043189985630456715,0.44733734900554123,20,0.1,0.0,False,False
main_all_labels,scaffold,APREPITANT,1,positive_moderate,0.4329244205570699,0.027658613160128596,0.4323585771430636,20,0.0,0.0,False,False
main_all_labels,scaffold,ONDANSETRON,1,positive_high,0.42629425396181037,0.049445140578245055,0.4174481403551352,20,0.1,0.0,False,False
main_all_labels,scaffold,QUETIAPINE,0,negative_moderate,0.42216821815139394,0.030998991030926366,0.4228097832356368,20,0.0,0.05,False,False
main_all_labels,scaffold,SPARSENTAN,0,negative_expanded,0.4196486957346914,0.032024056739079085,0.41335069933763124,20,0.0,0.0,False,False
main_all_labels,scaffold,CANDESARTAN,0,negative_expanded,0.4085275213456865,0.033113793071691905,0.4092001214054586,20,0.05,0.0,False,False
main_all_labels,scaffold,NEMTABRUTINIB,1,positive_moderate,0.4010856615835453,0.0351491270574572,0.39694935440835255,20,0.0,0.0,False,False
main_all_labels,scaffold,ARIPIPRAZOLE,0,negative_expanded,0.3790198813203959,0.03032320518966319,0.38070492239730813,20,0.0,0.0,False,False
main_all_labels,scaffold,IBRUTINIB,0,negative_moderate,0.37236552814648183,0.049728748033855054,0.37050429318512296,20,0.0,0.0,False,False
main_all_labels,scaffold,ENCORAFENIB,1,positive_moderate,0.3479497382093014,0.02891727047584787,0.34021910639358427,20,0.0,0.0,False,True
main_all_labels,scaffold,ABEMACICLIB,0,negative_moderate,0.32496394305443566,0.029765045251168857,0.32224820182781677,20,0.0,0.0,False,False
main_all_labels,scaffold,MIDAZOLAM,1,positive_moderate,0.2547213781423869,0.03541141634611282,0.2422783575908321,20,0.0,0.0,False,True
main_all_labels,scaffold,CLOZAPINE,0,negative_high,0.22957057487712856,0.03202114887154011,0.23221733866441166,20,0.0,0.0,False,False
main_all_labels,scaffold,OLANZAPINE,0,negative_moderate,0.22464075137568962,0.03323207930392932,0.21795536574027463,20,0.0,0.0,False,False
no_low_weight_labels,random,CEFUROXIME,1,positive_high,0.5969629319971232,0.033353899009941186,0.5977680312040644,20,1.0,1.0,False,False
no_low_weight_labels,random,AMOXICILLIN,1,positive_high,0.5912103858616937,0.025729548649257247,0.5850504598329628,20,1.0,1.0,False,False
no_low_weight_labels,random,TREPROSTINIL,0,negative_moderate,0.577558476728832,0.03001295660161682,0.5744957812099223,20,1.0,0.9,False,False
no_low_weight_labels,random,DEXAMETHASONE,1,positive_high,0.5762652653219853,0.029170607178606867,0.5767753064062189,20,1.0,0.85,False,False
no_low_weight_labels,random,IOPROMIDE,1,positive_high,0.572438881926675,0.023756205696006182,0.5730279857693239,20,1.0,0.9,False,False
no_low_weight_labels,random,LIDOCAINE,1,positive_high,0.570999808651015,0.03011560331977747,0.5659829702193196,20,1.0,0.95,False,False
no_low_weight_labels,random,ACETAMINOPHEN,1,positive_high,0.5617174563168907,0.020925339290706637,0.5626897270632438,20,1.0,0.95,False,False
no_low_weight_labels,random,DICLOFENAC,1,positive_high,0.5538763853867545,0.023842480215644956,0.5493085162146305,20,1.0,0.95,False,False
no_low_weight_labels,random,PACLITAXEL,1,positive_high,0.5501636879357336,0.028621716650808267,0.5538922698050779,20,0.9,0.75,False,False
no_low_weight_labels,random,ROCURONIUM,1,positive_high,0.5292775419209843,0.02853506934533758,0.5378227409826186,20,0.85,0.65,False,False
no_low_weight_labels,random,CEFTRIAXONE,1,positive_high,0.5270155680916713,0.033143533596910454,0.5297867718319633,20,0.7,0.85,False,False
no_low_weight_labels,random,PROPOFOL,1,positive_high,0.5241778033902365,0.01983655951943984,0.5271362886196154,20,0.95,0.6,False,False
no_low_weight_labels,random,APREMILAST,0,negative_moderate,0.518107558127612,0.016888760065617316,0.5144572341846758,20,0.85,0.5,False,False
no_low_weight_labels,random,RELUGOLIX,0,negative_high,0.5150688085966918,0.02933404212278538,0.5075296969834494,20,0.75,0.35,False,False
no_low_weight_labels,random,POMALIDOMIDE,0,negative_high,0.5134869506701627,0.032608600121171075,0.5213589409678846,20,0.65,0.4,False,False
no_low_weight_labels,random,AZATHIOPRINE,0,negative_moderate,0.49922096880216016,0.03877523443313141,0.5040142984940232,20,0.55,0.1,False,False
no_low_weight_labels,random,PALBOCICLIB,0,negative_high,0.4972283383086159,0.02999495361645046,0.5008787590176295,20,0.55,0.1,False,False
no_low_weight_labels,random,CABOZANTINIB,0,negative_high,0.4865794010648668,0.032157395581601925,0.4940728222729833,20,0.45,0.2,False,False
no_low_weight_labels,random,PIMAVANSERIN,0,negative_high,0.48025246589214354,0.025123753120604306,0.4823055691068193,20,0.1,0.05,False,False
no_low_weight_labels,random,IBRUTINIB,0,negative_moderate,0.4557736428995568,0.018909604821301475,0.4535930237887944,20,0.05,0.0,False,False
no_low_weight_labels,random,ALPRAZOLAM,0,negative_moderate,0.45301520723571975,0.032239041898954116,0.46172961591520845,20,0.0,0.0,False,False
no_low_weight_labels,random,QUETIAPINE,0,negative_moderate,0.42992284619224586,0.029175825718366147,0.42101309002304954,20,0.0,0.0,False,False
no_low_weight_labels,random,ONDANSETRON,1,positive_high,0.4151393250597873,0.023866030713475848,0.41097816874992915,20,0.0,0.0,False,False
no_low_weight_labels,random,ABEMACICLIB,0,negative_moderate,0.40167697488984483,0.032617543642288215,0.39977340451808063,20,0.0,0.0,False,False
no_low_weight_labels,random,OLANZAPINE,0,negative_moderate,0.3498209455395646,0.0334871486498052,0.34033614400681944,20,0.0,0.0,False,False
no_low_weight_labels,random,CLOZAPINE,0,negative_high,0.3467151136795981,0.03909514195859956,0.3464996854631304,20,0.0,0.0,False,False
no_low_weight_labels,scaffold,TREPROSTINIL,0,negative_moderate,0.610984480057516,0.06875459936892112,0.6317924476705923,19,0.8947368421052632,0.7894736842105263,True,False
no_low_weight_labels,scaffold,CEFUROXIME,1,positive_high,0.5921692241247102,0.08160033719127463,0.6277040933715065,20,0.7,1.0,False,False
no_low_weight_labels,scaffold,AZATHIOPRINE,0,negative_moderate,0.5891361466702957,0.018920896697920797,0.5884060181751326,17,1.0,0.8823529411764706,False,False
no_low_weight_labels,scaffold,AMOXICILLIN,1,positive_high,0.5860728306273653,0.0668205775479365,0.5960692391651968,20,0.9,0.8,False,False
no_low_weight_labels,scaffold,POMALIDOMIDE,0,negative_high,0.5519574975764875,0.047239547727204095,0.5721879372919966,18,0.8333333333333334,0.3888888888888889,False,False
no_low_weight_labels,scaffold,PACLITAXEL,1,positive_high,0.5462816314230853,0.07569924441530441,0.5654134772655676,20,0.7,0.6,False,False
no_low_weight_labels,scaffold,ROCURONIUM,1,positive_high,0.5264725274501141,0.04520742274036904,0.5142679081931403,20,0.65,0.45,False,False
no_low_weight_labels,scaffold,APREMILAST,0,negative_moderate,0.5236711091047941,0.061536927126438136,0.5431753500937332,20,0.75,0.45,False,False
no_low_weight_labels,scaffold,CEFTRIAXONE,1,positive_high,0.5147489752021422,0.05676742663425886,0.5084048455050045,19,0.5263157894736842,0.5789473684210527,False,False
no_low_weight_labels,scaffold,DICLOFENAC,1,positive_high,0.5091885557138941,0.09594758669738977,0.5344808770665961,19,0.7894736842105263,0.6842105263157895,False,False
no_low_weight_labels,scaffold,DEXAMETHASONE,1,positive_high,0.5070891227720092,0.09279703227128049,0.5424216008204472,19,0.5263157894736842,1.0,False,False
no_low_weight_labels,scaffold,PALBOCICLIB,0,negative_high,0.5002112246676891,0.07019554824564128,0.5105145547619977,19,0.5263157894736842,0.15789473684210525,False,False
no_low_weight_labels,scaffold,PIMAVANSERIN,0,negative_high,0.4941456830549118,0.04395610244775402,0.5054604096775369,17,0.5294117647058824,0.0,False,False
no_low_weight_labels,scaffold,CABOZANTINIB,0,negative_high,0.4734866588994137,0.07072350266030203,0.49449783999760055,19,0.42105263157894735,0.0,False,False
no_low_weight_labels,scaffold,RELUGOLIX,0,negative_high,0.47055023263004603,0.10952523017832475,0.5105679644789619,19,0.5789473684210527,0.21052631578947367,False,False
no_low_weight_labels,scaffold,ALPRAZOLAM,0,negative_moderate,0.4450967141502188,0.07429805625541468,0.46247295702055746,19,0.3684210526315789,0.0,False,False
no_low_weight_labels,scaffold,QUETIAPINE,0,negative_moderate,0.4248916785622071,0.033646914662885795,0.43203607333908955,20,0.0,0.0,False,False
no_low_weight_labels,scaffold,ABEMACICLIB,0,negative_moderate,0.41848850936900334,0.06815493787979786,0.46324377878354617,19,0.0,0.0,False,False
no_low_weight_labels,scaffold,IBRUTINIB,0,negative_moderate,0.41159924202410436,0.061313584116160766,0.40113039870608447,16,0.125,0.0,False,False
no_low_weight_labels,scaffold,IOPROMIDE,1,positive_high,0.3882418241344339,0.04525666806461199,0.38116566385013473,20,0.0,0.05,False,True
no_low_weight_labels,scaffold,ACETAMINOPHEN,1,positive_high,0.3838083928246145,0.05078048737992759,0.3791770750325684,20,0.0,0.1,False,True
no_low_weight_labels,scaffold,ONDANSETRON,1,positive_high,0.3755764267654896,0.051427514093386334,0.38052546555732747,20,0.0,0.0,False,True
no_low_weight_labels,scaffold,LIDOCAINE,1,positive_high,0.37533274924562876,0.052568841111247176,0.36220836388401884,20,0.0,0.05,False,True
no_low_weight_labels,scaffold,OLANZAPINE,0,negative_moderate,0.36184787804188684,0.035016870518136345,0.3677732430643996,20,0.0,0.0,False,False
no_low_weight_labels,scaffold,PROPOFOL,1,positive_high,0.3458148219144396,0.04527085821996917,0.34119521560418664,20,0.0,0.0,False,True
no_low_weight_labels,scaffold,CLOZAPINE,0,negative_high,0.32967510763303626,0.07613222278421942,0.3392663483043621,20,0.0,0.0,False,False
no_negative_expanded,random,SUCCINYLCHOLINE,1,positive_moderate,0.9448401137405116,0.006869350904304538,0.9451258766199273,20,1.0,1.0,False,False
no_negative_expanded,random,GABAPENTIN,1,positive_moderate,0.932031020399797,0.008951727944216763,0.9322461278221471,20,1.0,1.0,False,False
no_negative_expanded,random,TECFIDERA,1,positive_moderate,0.9308441628539527,0.011249782377673304,0.931918936059438,20,1.0,1.0,False,False
no_negative_expanded,random,TRANEXAMIC ACID,1,positive_moderate,0.9295283927587157,0.01233071040763518,0.9312203867260223,20,1.0,1.0,False,False
no_negative_expanded,random,IOPAMIDOL,1,positive_moderate,0.9195669226413521,0.010583376107640015,0.9203321237143267,20,1.0,1.0,False,False
no_negative_expanded,random,HYDROCORTISONE,1,positive_moderate,0.9048610002102123,0.019620961941398545,0.9088019934253296,20,1.0,1.0,False,False
no_negative_expanded,random,TREOSULFAN,1,positive_moderate,0.9027225743339011,0.015654374484917036,0.9012223789547353,20,1.0,1.0,False,False
no_negative_expanded,random,EPHEDRINE,1,positive_moderate,0.9011752818694742,0.01141063484229001,0.8997720914066205,20,1.0,1.0,False,False
no_negative_expanded,random,DEXAMETHASONE,1,positive_high,0.898736042126302,0.02244131599782336,0.898424791129377,20,1.0,1.0,False,False
no_negative_expanded,random,METHYLPREDNISOLONE,1,positive_moderate,0.8975464245993171,0.018506431359339784,0.8977685103070837,20,1.0,1.0,False,False
no_negative_expanded,random,IOPROMIDE,1,positive_high,0.8974556608323926,0.01233698504818327,0.8950739983043695,20,1.0,1.0,False,False
no_negative_expanded,random,ISOSORBIDE DINITRATE,1,positive_moderate,0.8953005246451875,0.015236607903992656,0.8928830790995683,20,1.0,1.0,False,False
no_negative_expanded,random,MELPHALAN,1,positive_moderate,0.8952748863176769,0.015141482051748017,0.896963665984593,20,1.0,1.0,False,False
no_negative_expanded,random,DEXAMETHASONE ACETATE,1,positive_moderate,0.8935762492832942,0.020755998903617807,0.8969518183551224,20,1.0,1.0,False,False
no_negative_expanded,random,BUDESONIDE,1,positive_moderate,0.8917703949216385,0.020266258883450582,0.8933518176923794,20,1.0,1.0,False,False
no_negative_expanded,random,ALBUTEROL,1,positive_moderate,0.8886739461018507,0.01783372469174599,0.8929443543645437,20,1.0,1.0,False,False
no_negative_expanded,random,SEVOFLURANE,1,positive_moderate,0.8860091228319286,0.013958325913122667,0.8852628044471627,20,1.0,1.0,False,False
no_negative_expanded,random,LABETALOL,1,positive_moderate,0.8852494890851723,0.01386798021797073,0.8850706415055953,20,1.0,1.0,False,False
no_negative_expanded,random,AMOXICILLIN,1,positive_high,0.8847066832469144,0.016725509702061332,0.8851238017534842,20,1.0,1.0,False,False
no_negative_expanded,random,CYCLOPHOSPHAMIDE,1,positive_moderate,0.8792740497686774,0.01971588826041907,0.8810949801611418,20,1.0,1.0,False,False
no_negative_expanded,random,ZOLEDRONIC ACID,1,positive_moderate,0.8730025833688094,0.01961175443121711,0.8679454095695267,20,1.0,1.0,False,False
no_negative_expanded,random,GLYCOPYRROLATE,1,positive_moderate,0.8707110033986636,0.018007979371520225,0.8731699577391852,20,1.0,1.0,False,False
no_negative_expanded,random,ROCURONIUM,1,positive_high,0.8702937341260485,0.01735644784839154,0.8661908317197748,20,1.0,1.0,False,False
no_negative_expanded,random,CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8667994482179887,0.02505878834675739,0.8702044272565981,20,1.0,1.0,False,False
no_negative_expanded,random,AZITHROMYCIN,1,positive_moderate,0.865084522463176,0.016866150731712777,0.864365295350556,20,1.0,1.0,False,False
no_negative_expanded,random,PROPOFOL,1,positive_high,0.8629832655102788,0.015411054063418106,0.862511568230655,20,1.0,1.0,False,False
no_negative_expanded,random,LIDOCAINE,1,positive_high,0.8623905706533588,0.019857292994892316,0.8639613990572618,20,1.0,1.0,False,False
no_negative_expanded,random,DICLOFENAC,1,positive_high,0.8622996830027937,0.019276685980203632,0.865322658792055,20,1.0,1.0,False,False
no_negative_expanded,random,CYTARABINE,1,positive_moderate,0.8620278231444093,0.010846664845009261,0.8609497641171665,20,1.0,1.0,False,False
no_negative_expanded,random,TREPROSTINIL,0,negative_moderate,0.8546718131376243,0.019798646410038662,0.8518473104544062,20,1.0,1.0,True,False
no_negative_expanded,random,ACETAMINOPHEN,1,positive_high,0.8518596210808758,0.0233214131902678,0.8579013052815541,20,1.0,1.0,False,False
no_negative_expanded,random,FAMOTIDINE,1,positive_moderate,0.8511789961426673,0.018416332175011204,0.8507834235987506,20,1.0,1.0,False,False
no_negative_expanded,random,IFOSFAMIDE,1,positive_moderate,0.843252056533365,0.019765936206904772,0.8406639171901296,20,1.0,1.0,False,False
no_negative_expanded,random,DIPHENHYDRAMINE,1,positive_moderate,0.8429058635420488,0.016131089758467384,0.8438113350615131,20,1.0,1.0,False,False
no_negative_expanded,random,NAPROXEN,1,positive_moderate,0.8420447474338705,0.02779136282405882,0.8376783564887695,20,1.0,1.0,False,False
no_negative_expanded,random,BENDAMUSTINE,1,positive_moderate,0.8410561090607436,0.016608587702594463,0.841556424564006,20,1.0,1.0,False,False
no_negative_expanded,random,CEFUROXIME,1,positive_high,0.8389413855090494,0.02066028137687209,0.8447978299806702,20,1.0,1.0,False,False
no_negative_expanded,random,AZATHIOPRINE,0,negative_moderate,0.8360027241031857,0.02549106904053296,0.8410718403240067,20,1.0,1.0,True,False
no_negative_expanded,random,KETAMINE,1,positive_moderate,0.8347023433175348,0.0234649136896699,0.8349266890062634,20,1.0,1.0,False,False
no_negative_expanded,random,BORTEZOMIB,1,positive_moderate,0.831470524030353,0.022545832809602758,0.8274941160036865,20,1.0,1.0,False,False
no_negative_expanded,random,REMIFENTANIL,1,positive_moderate,0.817272758231687,0.023555344938174554,0.8256680049788814,20,1.0,1.0,False,False
no_negative_expanded,random,LEVOLEUCOVORIN,1,positive_moderate,0.8123750438548086,0.020224057379828936,0.8130298947385681,20,1.0,1.0,False,False
no_negative_expanded,random,CEFAZOLIN,1,positive_moderate,0.8084265486568369,0.030234803201214463,0.8113359319585389,20,1.0,1.0,False,False
no_negative_expanded,random,MORPHINE,1,positive_moderate,0.8025189613045571,0.027057324460843392,0.802459917798688,20,1.0,1.0,False,False
no_negative_expanded,random,HYDROMORPHONE,1,positive_moderate,0.8012930189752607,0.02762880486736015,0.7983160153930584,20,1.0,1.0,False,False
no_negative_expanded,random,DEXCHLORPHENIRAMINE,1,positive_moderate,0.798155593502405,0.022244198263870425,0.7971453458645177,20,1.0,1.0,False,False
no_negative_expanded,random,METAMIZOLE,1,positive_moderate,0.7943646958490974,0.019191127236406647,0.8002645266484678,20,1.0,1.0,False,False
no_negative_expanded,random,POMALIDOMIDE,0,negative_high,0.7894241692849071,0.023095673175460758,0.7903096328423636,20,1.0,1.0,True,False
no_negative_expanded,random,PACLITAXEL,1,positive_high,0.7888621843889589,0.025712944388401254,0.7936842184962345,20,1.0,1.0,False,False
no_negative_expanded,random,CEFTRIAXONE,1,positive_high,0.7839238901496136,0.029082691294818698,0.786596282327553,20,1.0,1.0,False,False
no_negative_expanded,random,ETOPOSIDE,1,positive_moderate,0.7829415116160615,0.025121591293158867,0.7925775557656709,20,1.0,1.0,False,False
no_negative_expanded,random,SUFENTANIL,1,positive_moderate,0.7784247473378111,0.03250429456779562,0.7813180885126776,20,1.0,1.0,False,False
no_negative_expanded,random,VINBLASTINE,1,positive_moderate,0.7643925745919742,0.030481491913635403,0.7656581089697404,20,1.0,1.0,False,False
no_negative_expanded,random,VINCRISTINE,1,positive_moderate,0.7636953483863621,0.03290175338086922,0.760382141994109,20,1.0,1.0,False,False
no_negative_expanded,random,FLUDARABINE,1,positive_moderate,0.7627974596028407,0.015464566250394713,0.7628312159620049,20,1.0,0.95,False,False
no_negative_expanded,random,APREMILAST,0,negative_moderate,0.7557098946158388,0.016674049873751918,0.751169730918253,20,1.0,0.95,True,False
no_negative_expanded,random,ALPRAZOLAM,0,negative_moderate,0.7445326731431352,0.02549502188245718,0.7422948565383739,20,1.0,1.0,True,False
no_negative_expanded,random,DOXORUBICIN,1,positive_moderate,0.7390790766202011,0.031553991674778195,0.7417786689328745,20,1.0,0.9,False,False
no_negative_expanded,random,RELUGOLIX,0,negative_high,0.7244557469742806,0.022254609046086535,0.7186791740352358,20,1.0,0.85,True,False
no_negative_expanded,random,PALBOCICLIB,0,negative_high,0.7228951002515515,0.020957547918520843,0.7242065757160262,20,1.0,0.9,True,False
no_negative_expanded,random,DROPERIDOL,1,positive_moderate,0.7128967246133031,0.017362655446084625,0.709423353210249,20,1.0,0.85,False,False
no_negative_expanded,random,CABOZANTINIB,0,negative_high,0.7088882004545838,0.03581531161857772,0.69410647761801,20,1.0,0.6,True,False
no_negative_expanded,random,ONDANSETRON,1,positive_high,0.7068110222880734,0.026866502937210227,0.7071680863892067,20,1.0,0.8,False,False
no_negative_expanded,random,PIMAVANSERIN,0,negative_high,0.7067018595260885,0.02824720812115334,0.7045326244167907,20,1.0,0.65,True,False
no_negative_expanded,random,APREPITANT,1,positive_moderate,0.7005048083485581,0.023396608509235743,0.6942605226002954,20,1.0,0.8,False,False
no_negative_expanded,random,IBRUTINIB,0,negative_moderate,0.6876384256405529,0.027979024021034256,0.6945519463911876,20,1.0,0.45,True,False
no_negative_expanded,random,NEMTABRUTINIB,1,positive_moderate,0.6756676950258009,0.04565774247411992,0.6728235645583605,20,1.0,0.4,False,False
no_negative_expanded,random,QUETIAPINE,0,negative_moderate,0.6691037272910061,0.05198853768354941,0.6509950516035474,20,1.0,0.3,True,False
no_negative_expanded,random,ABEMACICLIB,0,negative_moderate,0.6601145992106402,0.02803649383398514,0.6649456471798905,20,1.0,0.3,True,False
no_negative_expanded,random,ENCORAFENIB,1,positive_moderate,0.6482249262495701,0.032794769757178786,0.6453634466047785,20,1.0,0.2,False,False
no_negative_expanded,random,OLANZAPINE,0,negative_moderate,0.5292125736525974,0.07440758358065161,0.4985863016792154,20,0.45,0.0,False,False
no_negative_expanded,random,CLOZAPINE,0,negative_high,0.5211589592364565,0.07405394802823283,0.49415766654207227,20,0.45,0.0,False,False
no_negative_expanded,random,MIDAZOLAM,1,positive_moderate,0.5161606846999309,0.053979781588361274,0.5080493122388335,20,0.6,0.05,False,False
no_negative_expanded,scaffold,TECFIDERA,1,positive_moderate,0.9369368613293425,0.023214121793969294,0.9423929757347584,20,1.0,1.0,False,False
no_negative_expanded,scaffold,SUCCINYLCHOLINE,1,positive_moderate,0.9369365880288693,0.015150558873686989,0.9414130194200476,19,1.0,1.0,False,False
no_negative_expanded,scaffold,GABAPENTIN,1,positive_moderate,0.9280554411703896,0.016583460632028073,0.9335703766330978,20,1.0,1.0,False,False
no_negative_expanded,scaffold,TRANEXAMIC ACID,1,positive_moderate,0.9256346444859405,0.021515349451285592,0.9273258969296339,20,1.0,1.0,False,False
no_negative_expanded,scaffold,HYDROCORTISONE,1,positive_moderate,0.9042086528167668,0.018464100303861346,0.9058122393533303,20,1.0,1.0,False,False
no_negative_expanded,scaffold,ISOSORBIDE DINITRATE,1,positive_moderate,0.900710871453426,0.026531291188336727,0.8986741756884277,20,1.0,1.0,False,False
no_negative_expanded,scaffold,TREOSULFAN,1,positive_moderate,0.8947740560845208,0.018235608292828515,0.8990964590831698,19,1.0,1.0,False,False
no_negative_expanded,scaffold,AMOXICILLIN,1,positive_high,0.8945138683177503,0.01843856339714033,0.8917928057127998,20,1.0,1.0,False,False
no_negative_expanded,scaffold,BUDESONIDE,1,positive_moderate,0.8895758894430342,0.02572985291130358,0.8926164002105129,20,1.0,1.0,False,False
no_negative_expanded,scaffold,LABETALOL,1,positive_moderate,0.8824271520057011,0.021026783371609795,0.8796748143287093,19,1.0,1.0,False,False
no_negative_expanded,scaffold,SEVOFLURANE,1,positive_moderate,0.8823252690912959,0.03145328207304787,0.8885739421045191,20,1.0,1.0,False,False
no_negative_expanded,scaffold,IOPAMIDOL,1,positive_moderate,0.8791383977344422,0.02601570693313374,0.8756566796064718,20,1.0,1.0,False,False
no_negative_expanded,scaffold,GLYCOPYRROLATE,1,positive_moderate,0.8762109376899154,0.03054716460416908,0.8824303999059022,19,1.0,1.0,False,False
no_negative_expanded,scaffold,METHYLPREDNISOLONE,1,positive_moderate,0.8755999919583809,0.0185816396242823,0.874404897367468,19,1.0,1.0,False,False
no_negative_expanded,scaffold,MELPHALAN,1,positive_moderate,0.8702035719608835,0.020274407927455544,0.8689595042066178,20,1.0,1.0,False,False
no_negative_expanded,scaffold,IOPROMIDE,1,positive_high,0.8694015992549311,0.028116947950054656,0.8661724637917265,20,1.0,1.0,False,False
no_negative_expanded,scaffold,ZOLEDRONIC ACID,1,positive_moderate,0.8689666149120013,0.03336251737644372,0.8674444270497693,19,1.0,1.0,False,False
no_negative_expanded,scaffold,DEXAMETHASONE,1,positive_high,0.8685856908801165,0.019434391219457687,0.8685193257793584,19,1.0,1.0,False,False
no_negative_expanded,scaffold,ROCURONIUM,1,positive_high,0.8641476414474679,0.023744267134994397,0.8676750012806536,20,1.0,1.0,False,False
no_negative_expanded,scaffold,DEXAMETHASONE ACETATE,1,positive_moderate,0.8641249506873772,0.01985647689473263,0.8653910866689706,19,1.0,1.0,False,False
no_negative_expanded,scaffold,AZITHROMYCIN,1,positive_moderate,0.8611769230065621,0.021827553706362374,0.8588108202190384,19,1.0,1.0,False,False
no_negative_expanded,scaffold,CHLORHEXIDINE GLUCONATE,1,positive_moderate,0.8606632014649899,0.028535911138308064,0.8562602038327867,20,1.0,1.0,False,False
no_negative_expanded,scaffold,CYCLOPHOSPHAMIDE,1,positive_moderate,0.8594125343050376,0.026673656610210587,0.8687887199508384,19,1.0,1.0,False,False
no_negative_expanded,scaffold,CYTARABINE,1,positive_moderate,0.8566209208807365,0.02945168704609755,0.8588713422374795,19,1.0,1.0,False,False
no_negative_expanded,scaffold,FAMOTIDINE,1,positive_moderate,0.8566010824740842,0.01726509201278243,0.8520979141880021,20,1.0,1.0,False,False
no_negative_expanded,scaffold,DICLOFENAC,1,positive_high,0.8534927637244175,0.03160269485508753,0.8573379392161529,20,1.0,1.0,False,False
no_negative_expanded,scaffold,AZATHIOPRINE,0,negative_moderate,0.8495572943134275,0.019634432932004106,0.8475802800109857,20,1.0,1.0,True,False
no_negative_expanded,scaffold,TREPROSTINIL,0,negative_moderate,0.8475062750383275,0.033494604605356235,0.8456272724116682,20,1.0,1.0,True,False
no_negative_expanded,scaffold,CEFUROXIME,1,positive_high,0.8459826733149383,0.01930233201197614,0.8450507308648225,19,1.0,1.0,False,False
no_negative_expanded,scaffold,ALBUTEROL,1,positive_moderate,0.8438469123167373,0.02314108032276683,0.8406739614575028,20,1.0,1.0,False,False
no_negative_expanded,scaffold,DIPHENHYDRAMINE,1,positive_moderate,0.8434619687039423,0.030299728996184674,0.8474568024060734,18,1.0,1.0,False,False
no_negative_expanded,scaffold,EPHEDRINE,1,positive_moderate,0.8415633653209165,0.01874581878331918,0.8424752772746811,20,1.0,1.0,False,False
no_negative_expanded,scaffold,BENDAMUSTINE,1,positive_moderate,0.8406026997634849,0.020409920280143944,0.8404079892190283,19,1.0,1.0,False,False
no_negative_expanded,scaffold,NAPROXEN,1,positive_moderate,0.8371040139623033,0.032093827211793866,0.8336085599763622,18,1.0,1.0,False,False
no_negative_expanded,scaffold,REMIFENTANIL,1,positive_moderate,0.8305056901247184,0.02137392381798885,0.8357010542991028,20,1.0,1.0,False,False
no_negative_expanded,scaffold,IFOSFAMIDE,1,positive_moderate,0.8265482581229667,0.02272797465606609,0.829845340421453,19,1.0,1.0,False,False
no_negative_expanded,scaffold,KETAMINE,1,positive_moderate,0.8246651739699893,0.029380686231446174,0.8235859366590903,19,1.0,1.0,False,False
no_negative_expanded,scaffold,CEFAZOLIN,1,positive_moderate,0.8193208180756516,0.02784046822280771,0.819119696530712,19,1.0,1.0,False,False
no_negative_expanded,scaffold,LIDOCAINE,1,positive_high,0.8139986303487854,0.03722284484225589,0.8127497900321834,20,1.0,1.0,False,False
no_negative_expanded,scaffold,BORTEZOMIB,1,positive_moderate,0.8128001796642481,0.03839487267318371,0.8132110266521815,19,1.0,1.0,False,False
no_negative_expanded,scaffold,PROPOFOL,1,positive_high,0.8098352770859402,0.0272963924826227,0.8067643762991608,20,1.0,1.0,False,False
no_negative_expanded,scaffold,MORPHINE,1,positive_moderate,0.8059529285569116,0.03092610390293289,0.8058448450970691,20,1.0,1.0,False,False
no_negative_expanded,scaffold,LEVOLEUCOVORIN,1,positive_moderate,0.8055379518446724,0.025550628102377106,0.8018159821991129,19,1.0,1.0,False,False
no_negative_expanded,scaffold,ACETAMINOPHEN,1,positive_high,0.801044346226891,0.03786456180893858,0.7923235950697622,20,1.0,1.0,False,False
no_negative_expanded,scaffold,POMALIDOMIDE,0,negative_high,0.7930717247130834,0.030863976526799397,0.7879298002586776,20,1.0,1.0,True,False
