roc_auc,pr_auc,balanced_accuracy,accuracy,sensitivity,specificity,precision,f1,mcc,brier,tn,fp,fn,tp,threshold,scenario,split_type,fold,split_method,threshold_type,n_train,n_test,n_train_pos,n_test_pos
0.710955710955711,0.7084101534549756,0.6340326340326341,0.633587786259542,0.6923076923076923,0.575757575757576,0.6164383561643837,0.6521739130434783,0.2698321957403667,0.21402766098876877,5.0,4.0,4.0,8.0,0.5,main_all_labels,random,34,random_repeated_stratified,fixed_0.5,85,21,47,12
0.710955710955711,0.7084101534549756,0.6340326340326341,0.633587786259542,0.6923076923076923,0.575757575757576,0.6164383561643837,0.6521739130434783,0.2698321957403667,0.21402766098876877,5.0,4.0,4.0,8.0,0.52822157202777,main_all_labels,random,34,random_repeated_stratified,train_youden,85,21,47,12
0.8340336134453781,0.8097614708235177,0.6911764705882353,0.6956521739130435,1.0,0.3823529411764707,0.625,0.7692307692307693,0.4888461805469019,0.20626896100723788,4.0,6.0,0.0,11.0,0.5,main_all_labels,random,35,random_repeated_stratified,fixed_0.5,85,21,48,11
0.8340336134453781,0.8097614708235177,0.6911764705882353,0.6956521739130435,1.0,0.3823529411764707,0.625,0.7692307692307693,0.4888461805469019,0.20626896100723788,4.0,6.0,0.0,11.0,0.5014946032082331,main_all_labels,random,35,random_repeated_stratified,train_youden,85,21,48,11
0.5982905982905983,0.6337920357972484,0.4572649572649573,0.44525547445255476,0.6923076923076923,0.22222222222222232,0.44554455445544566,0.5421686746987953,-0.096967260798045,0.2407069554077299,2.0,8.0,4.0,8.0,0.5,main_all_labels,random,36,random_repeated_stratified,fixed_0.5,84,22,47,12
0.5982905982905983,0.6337920357972484,0.6132478632478633,0.6131386861313868,0.6153846153846154,0.6111111111111113,0.5882352941176472,0.6015037593984963,0.2262059045900727,0.2407069554077299,6.0,4.0,5.0,7.0,0.5524559462862456,main_all_labels,random,36,random_repeated_stratified,train_youden,84,22,47,12
0.844758064516129,0.8666903982990414,0.7752016129032258,0.795774647887324,0.9375,0.6129032258064517,0.7575757575757577,0.8379888268156426,0.594114269874651,0.19006157067988633,5.0,4.0,1.0,11.0,0.5,main_all_labels,random,37,random_repeated_stratified,fixed_0.5,85,21,47,12
0.844758064516129,0.8666903982990414,0.7752016129032258,0.795774647887324,0.9375,0.6129032258064517,0.7575757575757577,0.8379888268156426,0.594114269874651,0.19006157067988633,5.0,4.0,1.0,11.0,0.5233056847947256,main_all_labels,random,37,random_repeated_stratified,train_youden,85,21,47,12
0.7882352941176469,0.8818316902071055,0.807843137254902,0.8041958041958042,0.7333333333333333,0.8823529411764707,0.873015873015873,0.7971014492753623,0.6193402310665892,0.19871461594128137,8.0,1.0,4.0,8.0,0.5,main_all_labels,random,38,random_repeated_stratified,fixed_0.5,85,21,47,12
0.7882352941176469,0.8818316902071055,0.8,0.7902097902097902,0.6,1.0,1.0,0.75,0.6452337023220693,0.19871461594128137,9.0,0.0,6.0,6.0,0.6013222941795443,main_all_labels,random,38,random_repeated_stratified,train_youden,85,21,47,12
0.8885941644562334,0.9130970857729512,0.7413793103448276,0.7560975609756098,1.0,0.4827586206896553,0.6842105263157896,0.8125000000000001,0.5747247427643546,0.19849744855950074,4.0,5.0,0.0,12.0,0.5,main_all_labels,random,39,random_repeated_stratified,fixed_0.5,85,21,47,12
0.8885941644562334,0.9130970857729512,0.7811671087533156,0.7804878048780488,0.7692307692307693,0.7931034482758621,0.8064516129032259,0.7874015748031497,0.5614413867490019,0.19849744855950074,7.0,2.0,3.0,9.0,0.5566624029269396,main_all_labels,random,39,random_repeated_stratified,train_youden,85,21,47,12
0.5794930875576036,0.6538841067971017,0.5668202764976958,0.5757575757575758,0.7142857142857143,0.4193548387096775,0.5813953488372094,0.6410256410256411,0.1399764539795438,0.24085453651684302,4.0,6.0,3.0,8.0,0.5,main_all_labels,random,40,random_repeated_stratified,fixed_0.5,85,21,48,11
0.5794930875576036,0.6538841067971017,0.5668202764976958,0.5757575757575758,0.7142857142857143,0.4193548387096775,0.5813953488372094,0.6410256410256411,0.1399764539795438,0.24085453651684302,4.0,6.0,3.0,8.0,0.5133329716918427,main_all_labels,random,40,random_repeated_stratified,train_youden,85,21,48,11
0.676923076923077,0.6698210067793662,0.6461538461538461,0.648,0.6923076923076923,0.6000000000000001,0.6521739130434784,0.6716417910447762,0.29366621717421365,0.2333125733572469,6.0,4.0,4.0,8.0,0.5,main_all_labels,random,41,random_repeated_stratified,fixed_0.5,84,22,47,12
0.676923076923077,0.6698210067793662,0.7461538461538462,0.744,0.6923076923076923,0.8,0.7894736842105264,0.7377049180327869,0.49382951260616104,0.2333125733572469,8.0,2.0,4.0,8.0,0.5229063654786675,main_all_labels,random,41,random_repeated_stratified,train_youden,84,22,47,12
0.8413461538461539,0.8757314241039655,0.5865384615384616,0.5891472868217055,0.9230769230769231,0.25000000000000006,0.5555555555555556,0.6936416184971099,0.23440361546924762,0.21265079501643544,2.0,7.0,1.0,11.0,0.5,main_all_labels,random,42,random_repeated_stratified,fixed_0.5,85,21,47,12
0.8413461538461539,0.8757314241039655,0.8293269230769231,0.8294573643410853,0.8461538461538461,0.8125000000000001,0.8208955223880597,0.8333333333333334,0.6591293513387412,0.21265079501643544,7.0,2.0,2.0,10.0,0.5905717477696617,main_all_labels,random,42,random_repeated_stratified,train_youden,85,21,47,12
0.6923076923076923,0.676693597267993,0.6968325791855203,0.6917293233082706,0.9230769230769231,0.4705882352941178,0.625,0.7453416149068323,0.43913862231354167,0.2296426018846594,4.0,5.0,1.0,11.0,0.5,main_all_labels,random,43,random_repeated_stratified,fixed_0.5,85,21,47,12
0.6923076923076923,0.676693597267993,0.7319004524886877,0.7293233082706767,0.8461538461538461,0.6176470588235297,0.6790123456790124,0.7534246575342466,0.47511478475239843,0.2296426018846594,5.0,4.0,2.0,10.0,0.5410726298826395,main_all_labels,random,43,random_repeated_stratified,train_youden,85,21,47,12
0.8739495798319328,0.9162296606960787,0.7697478991596638,0.7806451612903226,0.8823529411764706,0.6571428571428573,0.7575757575757576,0.8152173913043479,0.5589010670114497,0.19633891380269924,6.0,3.0,1.0,11.0,0.5,main_all_labels,random,44,random_repeated_stratified,fixed_0.5,85,21,47,12
0.8739495798319328,0.9162296606960787,0.8117647058823529,0.8129032258064516,0.8235294117647058,0.8,0.8333333333333333,0.8284023668639054,0.6227971397425259,0.19633891380269924,7.0,2.0,2.0,10.0,0.5151185592952664,main_all_labels,random,44,random_repeated_stratified,train_youden,85,21,47,12
0.8133333333333332,0.8771976351543771,0.6333333333333333,0.6592592592592592,0.8666666666666667,0.4,0.6435643564356437,0.7386363636363638,0.30526347499684925,0.20141596118597305,4.0,6.0,2.0,9.0,0.5,main_all_labels,random,45,random_repeated_stratified,fixed_0.5,85,21,48,11
0.8133333333333332,0.8771976351543771,0.6833333333333333,0.7037037037037038,0.8666666666666667,0.5000000000000001,0.6842105263157896,0.7647058823529411,0.3990119375605064,0.20141596118597305,5.0,5.0,2.0,9.0,0.5346207926144656,main_all_labels,random,45,random_repeated_stratified,train_youden,85,21,48,11
0.7597402597402598,0.7789119874672772,0.524891774891775,0.536764705882353,0.9285714285714286,0.12121212121212124,0.5284552845528456,0.6735751295336788,0.08462186962834978,0.235654940112733,1.0,9.0,1.0,11.0,0.5,main_all_labels,random,46,random_repeated_stratified,fixed_0.5,84,22,47,12
0.7597402597402598,0.7789119874672772,0.6915584415584416,0.698529411764706,0.9285714285714286,0.45454545454545464,0.6435643564356437,0.760233918128655,0.43798331819868974,0.235654940112733,4.0,6.0,1.0,11.0,0.553841816342807,main_all_labels,random,46,random_repeated_stratified,train_youden,84,22,47,12
0.724609375,0.7402313827289793,0.703125,0.701388888888889,0.6875,0.7187500000000001,0.7534246575342467,0.7189542483660131,0.40377344201346416,0.21058853309411169,6.0,3.0,4.0,8.0,0.5,main_all_labels,random,47,random_repeated_stratified,fixed_0.5,85,21,47,12
