scenario,split_type,analysis_drug_name,model_label,faers_signal_class,treatment_confounded_candidate,treatment_confounded_category,recommended_label_status,mean_prob_positive,sd_prob_positive,median_prob_positive,n_predictions,mean_pred_0_5,mean_pred_train_youden
exclude_broad_treatment_all,random,TREOSULFAN,1,positive_moderate,False,,retain,0.6470175627537013,0.030383692619141242,0.6491142910187744,20,1.0,1.0
exclude_broad_treatment_all,random,TREPROSTINIL,0,negative_moderate,False,,retain,0.5544960781337458,0.02682500640675743,0.5555605578946841,20,1.0,0.85
exclude_broad_treatment_all,random,TROFINETIDE,0,negative_expanded,False,,retain,0.649163808582476,0.029842596931944007,0.6510914050285477,20,1.0,1.0
exclude_broad_treatment_all,random,VENETOCLAX,0,negative_expanded,False,,retain,0.4233797809452321,0.03522271046520561,0.4166018705890204,20,0.0,0.0
exclude_broad_treatment_all,random,VENLAFAXINE,0,negative_expanded,False,,retain,0.5205066077485695,0.0384359729317132,0.5248623994090238,20,0.75,0.5
exclude_broad_treatment_all,random,VINBLASTINE,1,positive_moderate,False,,retain,0.5727523640411885,0.10953249116458358,0.607386875282105,20,0.8,0.8
exclude_broad_treatment_all,random,VINCRISTINE,1,positive_moderate,False,,retain,0.5984657164299908,0.10902136219518528,0.6471266107354205,20,0.8,0.8
exclude_broad_treatment_all,random,ZOLEDRONIC ACID,1,positive_moderate,False,,retain,0.5983296211860392,0.03550778553248511,0.5902485644921559,20,1.0,1.0
exclude_broad_treatment_all,scaffold,ABEMACICLIB,0,negative_moderate,False,,retain,0.3306724810778681,0.04684660368220535,0.32923117634457333,20,0.0,0.0
exclude_broad_treatment_all,scaffold,ACETAMINOPHEN,1,positive_high,False,,retain,0.5389874329774462,0.04648943306005798,0.534038572627147,20,0.85,0.8
exclude_broad_treatment_all,scaffold,ADAPALENE,0,negative_expanded,False,,retain,0.43852089891551244,0.03622938785025499,0.44061709602208166,20,0.05,0.05
exclude_broad_treatment_all,scaffold,ALPRAZOLAM,0,negative_moderate,False,,retain,0.4642341911849681,0.042603674589640976,0.4626682672699445,20,0.25,0.05
exclude_broad_treatment_all,scaffold,AMBRISENTAN,0,negative_expanded,False,,retain,0.5405529307520365,0.03402230889670352,0.5395333675611627,20,0.9,0.65
exclude_broad_treatment_all,scaffold,AMOXICILLIN,1,positive_high,False,,retain,0.6016422815018181,0.03699266660016299,0.6034301030492982,20,1.0,0.95
exclude_broad_treatment_all,scaffold,APREMILAST,0,negative_moderate,False,,retain,0.5088106188207263,0.034636427534658995,0.5107170442904412,20,0.6,0.35
exclude_broad_treatment_all,scaffold,APREPITANT,1,positive_moderate,False,,retain,0.41106097577409073,0.03749052550234631,0.41662726959738616,20,0.05,0.0
exclude_broad_treatment_all,scaffold,ARIPIPRAZOLE,0,negative_expanded,False,,retain,0.38260781061716126,0.031196257371765384,0.38026854413722855,20,0.0,0.0
exclude_broad_treatment_all,scaffold,AZACITIDINE,0,negative_expanded,False,,retain,0.7091313397837451,0.051455749119034236,0.715899590306019,20,1.0,1.0
exclude_broad_treatment_all,scaffold,AZATHIOPRINE,0,negative_moderate,False,,retain,0.5268377456301427,0.048828278383819215,0.523305806230534,20,0.6,0.45
exclude_broad_treatment_all,scaffold,AZITHROMYCIN,1,positive_moderate,False,,retain,0.5916625721083759,0.03660664351710192,0.5958531410066356,20,1.0,0.95
exclude_broad_treatment_all,scaffold,BENDAMUSTINE,1,positive_moderate,False,,retain,0.5158389054579847,0.040856785326604445,0.5232965864804466,20,0.7,0.55
exclude_broad_treatment_all,scaffold,BORTEZOMIB,1,positive_moderate,False,,retain,0.45502322097160536,0.052688972834402555,0.4653871733627932,20,0.2,0.3
exclude_broad_treatment_all,scaffold,CABOZANTINIB,0,negative_high,False,,retain,0.44202770396085594,0.04278330895265361,0.4362612331215948,20,0.15,0.0
exclude_broad_treatment_all,scaffold,CANDESARTAN,0,negative_expanded,False,,retain,0.3890205368490237,0.03848191532293458,0.3933182655200569,20,0.0,0.0
exclude_broad_treatment_all,scaffold,CEFAZOLIN,1,positive_moderate,False,,retain,0.6258418048024692,0.04526817652347953,0.6389691186477295,20,1.0,0.95
exclude_broad_treatment_all,scaffold,CEFTRIAXONE,1,positive_high,False,,retain,0.6320557504750229,0.047625250593009254,0.6318122945076472,20,1.0,1.0
exclude_broad_treatment_all,scaffold,CEFUROXIME,1,positive_high,False,,retain,0.6565900167924383,0.031854054434045875,0.65015158725214,20,1.0,1.0
exclude_broad_treatment_all,scaffold,CHLORHEXIDINE GLUCONATE,1,positive_moderate,False,,retain,0.6084754049725069,0.04926298709045752,0.6175507013413849,20,0.95,0.95
exclude_broad_treatment_all,scaffold,CHOLECALCIFEROL,0,negative_expanded,False,,retain,0.5758028048375019,0.03864222889986132,0.5726182324331572,20,1.0,0.8
exclude_broad_treatment_all,scaffold,CLOPIDOGREL,0,negative_expanded,False,,retain,0.505265829603324,0.025677775992805518,0.504263321363174,20,0.7,0.15
exclude_broad_treatment_all,scaffold,CLOZAPINE,0,negative_high,False,,retain,0.21473956534277136,0.034520152302642916,0.21384797489508806,20,0.0,0.0
exclude_broad_treatment_all,scaffold,COCAINE,0,negative_expanded,False,,retain,0.5404131039396949,0.041589689973125364,0.5352853351546938,20,0.9,0.55
exclude_broad_treatment_all,scaffold,CYCLOPHOSPHAMIDE,1,positive_moderate,False,,retain,0.6179877074231974,0.041819858795731815,0.6135043745409142,20,1.0,1.0
exclude_broad_treatment_all,scaffold,CYTARABINE,1,positive_moderate,False,,retain,0.5255232907376683,0.05473469698854717,0.5118007729910561,20,0.75,0.8
exclude_broad_treatment_all,scaffold,DICLOFENAC,1,positive_high,False,,retain,0.5424486946803425,0.030767473943598862,0.5442897650680194,20,0.9,0.85
exclude_broad_treatment_all,scaffold,DOXORUBICIN,1,positive_moderate,False,,retain,0.5100198806405738,0.03892003111933789,0.5104858181874254,20,0.6,0.4
exclude_broad_treatment_all,scaffold,DROPERIDOL,1,positive_moderate,False,,retain,0.4452788114941968,0.03630091029559322,0.43684063880440166,20,0.1,0.05
exclude_broad_treatment_all,scaffold,ENCORAFENIB,1,positive_moderate,False,,retain,0.3110005519340136,0.037663705675990686,0.31470805688663217,20,0.0,0.0
exclude_broad_treatment_all,scaffold,EPHEDRINE,1,positive_moderate,False,,retain,0.5519479198518366,0.04898167764452964,0.5402078865888811,20,0.85,0.9
exclude_broad_treatment_all,scaffold,ERGOCALCIFEROL,0,negative_expanded,False,,retain,0.5453594123666442,0.042660046624279066,0.5485816461152773,20,0.75,0.55
exclude_broad_treatment_all,scaffold,ETOPOSIDE,1,positive_moderate,False,,retain,0.5330348979061752,0.04609484856244235,0.5382391355926337,20,0.75,0.6
exclude_broad_treatment_all,scaffold,FENFLURAMINE,0,negative_expanded,False,,retain,0.5210386144490176,0.04970094463831657,0.5238090264318138,20,0.65,0.65
exclude_broad_treatment_all,scaffold,FLUCONAZOLE,0,negative_expanded,False,,retain,0.44368964431896146,0.04342070709891521,0.45190506649570494,20,0.05,0.0
exclude_broad_treatment_all,scaffold,FLUDARABINE,1,positive_moderate,False,,retain,0.4570081197001555,0.05726874269778419,0.4460545908296799,20,0.2,0.2
exclude_broad_treatment_all,scaffold,GABAPENTIN,1,positive_moderate,False,,retain,0.5807400779295404,0.0387570993322818,0.5770922732690744,20,1.0,0.95
exclude_broad_treatment_all,scaffold,GLYCOPYRROLATE,1,positive_moderate,False,,retain,0.5069978941042684,0.03539882639607884,0.5006381640593841,20,0.5,0.45
exclude_broad_treatment_all,scaffold,HYDROCHLOROTHIAZIDE,0,negative_expanded,False,,retain,0.5122025926556635,0.04057426014705229,0.5031786465268274,20,0.55,0.25
exclude_broad_treatment_all,scaffold,HYDROMORPHONE,1,positive_moderate,False,,retain,0.5639970813489853,0.05002648743485421,0.5564961573214083,20,0.95,0.95
exclude_broad_treatment_all,scaffold,IBRUTINIB,0,negative_moderate,False,,retain,0.3837821748573588,0.05108832860229988,0.38573532897368934,20,0.0,0.0
exclude_broad_treatment_all,scaffold,IFOSFAMIDE,1,positive_moderate,False,,retain,0.5892322398679969,0.02369264731618568,0.5829923298947883,20,1.0,1.0
exclude_broad_treatment_all,scaffold,IOPAMIDOL,1,positive_moderate,False,,retain,0.6411077936613268,0.04113473111894523,0.6310328691431658,20,1.0,1.0
exclude_broad_treatment_all,scaffold,IOPROMIDE,1,positive_high,False,,retain,0.5985292600164092,0.04547062408704665,0.6082048254501575,20,1.0,1.0
exclude_broad_treatment_all,scaffold,ISOSORBIDE DINITRATE,1,positive_moderate,False,,retain,0.6233765437240526,0.04826914133102096,0.633210948294949,20,1.0,0.95
exclude_broad_treatment_all,scaffold,ISOTRETINOIN,0,negative_expanded,False,,retain,0.5851821964065371,0.049038688526992676,0.5916850550898762,20,0.95,0.95
exclude_broad_treatment_all,scaffold,KETAMINE,1,positive_moderate,False,,retain,0.42076302815185435,0.03649673109262919,0.42731823463451246,20,0.0,0.0
exclude_broad_treatment_all,scaffold,LABETALOL,1,positive_moderate,False,,retain,0.4817020688285324,0.05521848316716753,0.4695919311969928,20,0.25,0.35
exclude_broad_treatment_all,scaffold,LACOSAMIDE,0,negative_expanded,False,,retain,0.5472089733390103,0.05559053698539843,0.5311919969945302,20,0.85,0.9
exclude_broad_treatment_all,scaffold,LETROZOLE,0,negative_expanded,False,,retain,0.48083746741468236,0.04543068171644695,0.4900908559365332,20,0.35,0.25
exclude_broad_treatment_all,scaffold,LEVOLEUCOVORIN,1,positive_moderate,False,,retain,0.5140970775422462,0.05194570358873907,0.506830343386981,20,0.7,0.5
exclude_broad_treatment_all,scaffold,LEVONORGESTREL,0,negative_expanded,False,,retain,0.5479190284817077,0.052350006350138485,0.5493211610443633,20,0.8,0.8
exclude_broad_treatment_all,scaffold,LIDOCAINE,1,positive_high,False,,retain,0.5330992226945354,0.0461359761854161,0.5287037787170408,20,0.85,0.7
exclude_broad_treatment_all,scaffold,LISDEXAMFETAMINE,0,negative_expanded,False,,retain,0.5694016076479795,0.05757363041065569,0.5679706413666399,20,0.95,0.9
exclude_broad_treatment_all,scaffold,LORAZEPAM,0,negative_expanded,False,,retain,0.45623929653712664,0.06906420623115485,0.4569058340754593,20,0.25,0.15
exclude_broad_treatment_all,scaffold,MACITENTAN,0,negative_expanded,False,,retain,0.4361194821093582,0.046733854759626776,0.42207761678463407,20,0.1,0.0
exclude_broad_treatment_all,scaffold,MELPHALAN,1,positive_moderate,False,,retain,0.6001632066588248,0.05382029116085824,0.5938604905666924,20,1.0,1.0
exclude_broad_treatment_all,scaffold,MESALAMINE,0,negative_expanded,False,,retain,0.5798060894451849,0.058642755597357085,0.5842662422401599,20,0.9,0.95
exclude_broad_treatment_all,scaffold,METAMIZOLE,1,positive_moderate,False,,retain,0.44747612531618686,0.021089483223481163,0.4441710835395203,20,0.0,0.0
exclude_broad_treatment_all,scaffold,METHAMPHETAMINE,0,negative_expanded,False,,retain,0.5649194352435902,0.056569424833169075,0.5591244400604302,20,0.95,0.95
exclude_broad_treatment_all,scaffold,MIDAZOLAM,1,positive_moderate,False,,retain,0.2351739869300396,0.03752879474762685,0.23373429767125306,20,0.0,0.0
exclude_broad_treatment_all,scaffold,MIRTAZAPINE,0,negative_expanded,False,,retain,0.39962673677547034,0.03611123201129585,0.38625720194441765,20,0.0,0.0
exclude_broad_treatment_all,scaffold,MORPHINE,1,positive_moderate,False,,retain,0.5898123844308827,0.0351036562658515,0.5906416784593367,20,0.95,1.0
exclude_broad_treatment_all,scaffold,NAPROXEN,1,positive_moderate,False,,retain,0.4237630341449071,0.03570920779288829,0.42662409155871917,20,0.0,0.05
exclude_broad_treatment_all,scaffold,NEMTABRUTINIB,1,positive_moderate,False,,retain,0.3615961005170558,0.0440122304952852,0.3622164357517148,20,0.0,0.0
exclude_broad_treatment_all,scaffold,NINTEDANIB,0,negative_expanded,False,,retain,0.513073646346802,0.050516198685343267,0.5196372486380518,20,0.65,0.35
exclude_broad_treatment_all,scaffold,OLANZAPINE,0,negative_moderate,False,,retain,0.22214468428119805,0.03704787623752525,0.21391822768801544,20,0.0,0.0
exclude_broad_treatment_all,scaffold,ONDANSETRON,1,positive_high,False,,retain,0.36216870924229655,0.04830418260916917,0.35558568006819236,20,0.0,0.0
exclude_broad_treatment_all,scaffold,OSIMERTINIB,0,negative_expanded,False,,retain,0.4595050351286886,0.05069679607287415,0.4584572319534313,20,0.25,0.05
exclude_broad_treatment_all,scaffold,PACLITAXEL,1,positive_high,False,,retain,0.5113402958537802,0.03283131933865689,0.51434182607767,20,0.75,0.5
exclude_broad_treatment_all,scaffold,PALBOCICLIB,0,negative_high,False,,retain,0.4294265091764947,0.04923597911264765,0.4229415086194392,20,0.1,0.0
exclude_broad_treatment_all,scaffold,PIMAVANSERIN,0,negative_high,False,,retain,0.41882790781853635,0.04495967156352859,0.40638747982628853,20,0.1,0.0
exclude_broad_treatment_all,scaffold,POMALIDOMIDE,0,negative_high,False,,retain,0.5023201968711495,0.04588480608607293,0.5004048243670807,20,0.5,0.45
exclude_broad_treatment_all,scaffold,PROPOFOL,1,positive_high,False,,retain,0.5088278716955185,0.04632942644840725,0.5122847542603625,20,0.6,0.5
exclude_broad_treatment_all,scaffold,PSEUDOEPHEDRINE,0,negative_expanded,False,,retain,0.5519479198518366,0.04898167764452964,0.5402078865888811,20,0.85,0.9
exclude_broad_treatment_all,scaffold,QUETIAPINE,0,negative_moderate,False,,retain,0.38347349831789035,0.039766612195452904,0.3872119491181337,20,0.0,0.0
exclude_broad_treatment_all,scaffold,RELUGOLIX,0,negative_high,False,,retain,0.487855223673024,0.03384485566118918,0.4887242224758862,20,0.3,0.3
exclude_broad_treatment_all,scaffold,REMIFENTANIL,1,positive_moderate,False,,retain,0.5103230531830772,0.03947036232271566,0.5067964920259205,20,0.6,0.6
exclude_broad_treatment_all,scaffold,RIOCIGUAT,0,negative_expanded,False,,retain,0.4790273960847494,0.04530493820028134,0.4710890936272093,20,0.3,0.25
exclude_broad_treatment_all,scaffold,RISPERIDONE,0,negative_expanded,False,,retain,0.4698616501575524,0.04707689223306315,0.4766390307341357,20,0.25,0.1
exclude_broad_treatment_all,scaffold,ROCURONIUM,1,positive_high,False,,retain,0.5825131293630397,0.040934232789528,0.5847745492636828,20,0.95,0.95
exclude_broad_treatment_all,scaffold,SEVOFLURANE,1,positive_moderate,False,,retain,0.5778703309571789,0.04377556680375231,0.5781980941879316,20,1.0,0.85
exclude_broad_treatment_all,scaffold,SPARSENTAN,0,negative_expanded,False,,retain,0.40510337947622216,0.04676638060652416,0.4013229470093166,20,0.05,0.0
exclude_broad_treatment_all,scaffold,SPIRONOLACTONE,0,negative_expanded,False,,retain,0.5372859794983305,0.03578445676607965,0.5434388942108661,20,0.85,0.7
exclude_broad_treatment_all,scaffold,SUCCINYLCHOLINE,1,positive_moderate,False,,retain,0.6724407533856868,0.03829335911812861,0.681435904780472,20,1.0,1.0
exclude_broad_treatment_all,scaffold,SUFENTANIL,1,positive_moderate,False,,retain,0.4978844725237028,0.03784454254222459,0.5036427860541246,20,0.55,0.45
exclude_broad_treatment_all,scaffold,TAFAMIDIS,0,negative_expanded,False,,retain,0.4612864863605233,0.04548972684919249,0.45454837576724505,20,0.15,0.15
exclude_broad_treatment_all,scaffold,TECFIDERA,1,positive_moderate,False,,retain,0.6541595423442489,0.04344739515369838,0.6539215423206731,20,1.0,1.0
exclude_broad_treatment_all,scaffold,TRANEXAMIC ACID,1,positive_moderate,False,,retain,0.6161263094145548,0.03728195953205895,0.6197879518041476,20,1.0,0.95
exclude_broad_treatment_all,scaffold,TREOSULFAN,1,positive_moderate,False,,retain,0.6352416573961227,0.04009355405028853,0.6337041899965064,20,1.0,1.0
exclude_broad_treatment_all,scaffold,TREPROSTINIL,0,negative_moderate,False,,retain,0.5536275120222308,0.04116562155507623,0.5479907534895648,20,0.9,0.85
exclude_broad_treatment_all,scaffold,TROFINETIDE,0,negative_expanded,False,,retain,0.660615079360005,0.04037590857243407,0.6590746654875097,20,1.0,1.0
exclude_broad_treatment_all,scaffold,VENETOCLAX,0,negative_expanded,False,,retain,0.4456656141408629,0.03926066533738871,0.45335873303225516,20,0.05,0.0
exclude_broad_treatment_all,scaffold,VENLAFAXINE,0,negative_expanded,False,,retain,0.5423713176515303,0.04067212492618744,0.557789346378639,20,0.85,0.6
exclude_broad_treatment_all,scaffold,VINBLASTINE,1,positive_moderate,False,,retain,0.43803266377424216,0.04538051957682357,0.44026633927985476,20,0.05,0.0
exclude_broad_treatment_all,scaffold,VINCRISTINE,1,positive_moderate,False,,retain,0.45409421390378873,0.04056909726941652,0.4538208187388396,20,0.05,0.05
exclude_broad_treatment_all,scaffold,ZOLEDRONIC ACID,1,positive_moderate,False,,retain,0.5961643296855934,0.044275042954474604,0.597094110477865,20,1.0,1.0
exclude_core_treatment_all,random,ABEMACICLIB,0,negative_moderate,False,,retain,0.3154380559814097,0.03163725821603435,0.31940532086568985,20,0.0,0.0
exclude_core_treatment_all,random,ACETAMINOPHEN,1,positive_high,False,,retain,0.6088808128779535,0.04073741951817282,0.6152588354609186,20,1.0,1.0
exclude_core_treatment_all,random,ADAPALENE,0,negative_expanded,False,,retain,0.4461068867642319,0.03157436867820981,0.4431743570792147,20,0.0,0.05
exclude_core_treatment_all,random,ALBUTEROL,1,positive_moderate,True,bronchodilator_or_asthma_context,label_review_treatment_context,0.6011686953592055,0.036567511285249425,0.5998905250732636,20,1.0,1.0
exclude_core_treatment_all,random,ALPRAZOLAM,0,negative_moderate,False,,retain,0.44526963306983713,0.029794931594991293,0.4527271268688016,20,0.0,0.05
exclude_core_treatment_all,random,AMBRISENTAN,0,negative_expanded,False,,retain,0.5483919982004584,0.02860129764943183,0.5479661194603842,20,0.95,0.8
exclude_core_treatment_all,random,AMOXICILLIN,1,positive_high,False,,retain,0.6109450818642165,0.03453687048103227,0.6091519895986053,20,1.0,0.95
exclude_core_treatment_all,random,APREMILAST,0,negative_moderate,False,,retain,0.4997999915321536,0.029591467980319346,0.5007897895588673,20,0.5,0.35
exclude_core_treatment_all,random,APREPITANT,1,positive_moderate,False,,retain,0.4262178768035409,0.029448716532664457,0.42911182494243044,20,0.0,0.0
exclude_core_treatment_all,random,ARIPIPRAZOLE,0,negative_expanded,False,,retain,0.38334183805077104,0.024741874454196396,0.38560946118942224,20,0.0,0.0
exclude_core_treatment_all,random,AZACITIDINE,0,negative_expanded,False,,retain,0.6844222563844304,0.035939944083882416,0.6697410727534598,20,1.0,1.0
exclude_core_treatment_all,random,AZATHIOPRINE,0,negative_moderate,False,,retain,0.5160264616295341,0.02872897477737235,0.5250613193823699,20,0.75,0.4
exclude_core_treatment_all,random,AZITHROMYCIN,1,positive_moderate,False,,retain,0.5901449882123221,0.02963561584608113,0.5919368261789566,20,1.0,1.0
exclude_core_treatment_all,random,BENDAMUSTINE,1,positive_moderate,False,,retain,0.5375272731206792,0.03343443577227518,0.5376459768429281,20,0.95,0.55
exclude_core_treatment_all,random,BORTEZOMIB,1,positive_moderate,False,,retain,0.4729027527870401,0.03952511282528572,0.4676853345373161,20,0.2,0.1
exclude_core_treatment_all,random,CABOZANTINIB,0,negative_high,False,,retain,0.447470243002941,0.043249371411930755,0.4340448948029799,20,0.15,0.05
exclude_core_treatment_all,random,CANDESARTAN,0,negative_expanded,False,,retain,0.38472051624908776,0.019575227560040348,0.38030927273766496,20,0.0,0.0
exclude_core_treatment_all,random,CEFAZOLIN,1,positive_moderate,False,,retain,0.6559081841516201,0.0341908839280041,0.6652674921974595,20,1.0,1.0
exclude_core_treatment_all,random,CEFTRIAXONE,1,positive_high,False,,retain,0.6456470417202366,0.043398849701216644,0.650533674201949,20,1.0,1.0
exclude_core_treatment_all,random,CEFUROXIME,1,positive_high,False,,retain,0.6629993600301237,0.03472366333682552,0.6561065803135779,20,1.0,1.0
exclude_core_treatment_all,random,CHLORHEXIDINE GLUCONATE,1,positive_moderate,False,,retain,0.6421099336565905,0.03428183677770904,0.6420434593035169,20,1.0,1.0
exclude_core_treatment_all,random,CHOLECALCIFEROL,0,negative_expanded,False,,retain,0.48387617056222226,0.06976979747586184,0.4597938553414077,20,0.4,0.3
exclude_core_treatment_all,random,CLOPIDOGREL,0,negative_expanded,False,,retain,0.4938955354537128,0.04193206705512347,0.5061137161149444,20,0.55,0.35
exclude_core_treatment_all,random,CLOZAPINE,0,negative_high,False,,retain,0.2350191386027638,0.04136735295758038,0.21551624665353203,20,0.0,0.0
exclude_core_treatment_all,random,COCAINE,0,negative_expanded,False,,retain,0.5347570911101238,0.04487779597606663,0.5477614589227302,20,0.85,0.65
exclude_core_treatment_all,random,CYCLOPHOSPHAMIDE,1,positive_moderate,False,,retain,0.674395888743059,0.04394080234330326,0.6859705597521307,20,1.0,1.0
exclude_core_treatment_all,random,CYTARABINE,1,positive_moderate,False,,retain,0.5464827611814169,0.05125791583820719,0.5432684320854457,20,0.8,0.7
exclude_core_treatment_all,random,DICLOFENAC,1,positive_high,False,,retain,0.5441554339766077,0.03173359400167691,0.5401507284431988,20,0.9,0.85
exclude_core_treatment_all,random,DOXORUBICIN,1,positive_moderate,False,,retain,0.5059725552781713,0.03250639037192971,0.4972007167314155,20,0.45,0.3
exclude_core_treatment_all,random,DROPERIDOL,1,positive_moderate,False,,retain,0.4627938944445071,0.03334101620394875,0.45869480850975947,20,0.1,0.0
exclude_core_treatment_all,random,ENCORAFENIB,1,positive_moderate,False,,retain,0.34693333572832946,0.042237519035001905,0.3364229989105921,20,0.0,0.0
exclude_core_treatment_all,random,EPHEDRINE,1,positive_moderate,False,,retain,0.4725478094878957,0.06437910998831971,0.46066480813204946,20,0.25,0.2
exclude_core_treatment_all,random,ERGOCALCIFEROL,0,negative_expanded,False,,retain,0.4518400949934852,0.06966856524880521,0.4452793830052072,20,0.3,0.2
exclude_core_treatment_all,random,ETOPOSIDE,1,positive_moderate,False,,retain,0.5225883983537525,0.0319291928218333,0.5236685730065598,20,0.75,0.55
exclude_core_treatment_all,random,FENFLURAMINE,0,negative_expanded,False,,retain,0.4978530647079877,0.04755994848263646,0.491403359625587,20,0.5,0.3
exclude_core_treatment_all,random,FLUCONAZOLE,0,negative_expanded,False,,retain,0.46250374360997837,0.03129004960564795,0.4571453436154393,20,0.1,0.0
exclude_core_treatment_all,random,FLUDARABINE,1,positive_moderate,False,,retain,0.47799932500199516,0.06367295094707853,0.4521947039768781,20,0.35,0.2
exclude_core_treatment_all,random,GABAPENTIN,1,positive_moderate,False,,retain,0.6393751770920734,0.05008216847634843,0.639189159047115,20,1.0,0.95
exclude_core_treatment_all,random,GLYCOPYRROLATE,1,positive_moderate,False,,retain,0.5129141773508615,0.033493200462069266,0.5106547808786048,20,0.7,0.45
exclude_core_treatment_all,random,HYDROCHLOROTHIAZIDE,0,negative_expanded,False,,retain,0.5140235352343521,0.02916301845109442,0.5160113347266571,20,0.6,0.4
exclude_core_treatment_all,random,HYDROMORPHONE,1,positive_moderate,False,,retain,0.5420648866973204,0.0542906200231547,0.5541732923981126,20,0.75,0.65
exclude_core_treatment_all,random,IBRUTINIB,0,negative_moderate,False,,retain,0.3625032426352678,0.027226997267427968,0.3619855824419367,20,0.0,0.0
exclude_core_treatment_all,random,IFOSFAMIDE,1,positive_moderate,False,,retain,0.6484034676546582,0.04497490107801713,0.6510679721007888,20,1.0,1.0
exclude_core_treatment_all,random,IOPAMIDOL,1,positive_moderate,False,,retain,0.7117964882756357,0.026351081049345783,0.7130735100525787,20,1.0,1.0
exclude_core_treatment_all,random,IOPROMIDE,1,positive_high,False,,retain,0.6774875453454041,0.03019769024521317,0.6707871136017223,20,1.0,1.0
exclude_core_treatment_all,random,ISOSORBIDE DINITRATE,1,positive_moderate,False,,retain,0.6354323404423378,0.040353242928718294,0.6385515933910928,20,1.0,1.0
exclude_core_treatment_all,random,ISOTRETINOIN,0,negative_expanded,False,,retain,0.5991536196453224,0.03143518246465016,0.6071462155514232,20,1.0,0.95
exclude_core_treatment_all,random,KETAMINE,1,positive_moderate,False,,retain,0.42534215811495,0.026012284621904514,0.4214285071595499,20,0.0,0.0
exclude_core_treatment_all,random,LABETALOL,1,positive_moderate,False,,retain,0.5550261250771225,0.04062439948481302,0.5498975669987242,20,0.95,0.8
exclude_core_treatment_all,random,LACOSAMIDE,0,negative_expanded,False,,retain,0.5599836493102804,0.035495973086633936,0.5660973897603232,20,0.95,0.8
exclude_core_treatment_all,random,LETROZOLE,0,negative_expanded,False,,retain,0.5131896740290783,0.0360387843028819,0.5161632169229902,20,0.6,0.4
exclude_core_treatment_all,random,LEVOLEUCOVORIN,1,positive_moderate,False,,retain,0.5393448581885449,0.03216782531032339,0.5390507905438939,20,0.9,0.65
exclude_core_treatment_all,random,LEVONORGESTREL,0,negative_expanded,False,,retain,0.5565677939016839,0.030689869047908144,0.5549996189214444,20,0.95,0.8
exclude_core_treatment_all,random,LIDOCAINE,1,positive_high,False,,retain,0.5932065758088243,0.03677939533968399,0.6034356112141674,20,1.0,0.95
exclude_core_treatment_all,random,LISDEXAMFETAMINE,0,negative_expanded,False,,retain,0.517312734069936,0.039772191702987444,0.5099645920638387,20,0.65,0.3
exclude_core_treatment_all,random,LORAZEPAM,0,negative_expanded,False,,retain,0.4421229134283845,0.03456748004151053,0.436700979693278,20,0.05,0.05
exclude_core_treatment_all,random,MACITENTAN,0,negative_expanded,False,,retain,0.43188769002453214,0.02986104686077001,0.43648334873149697,20,0.0,0.0
exclude_core_treatment_all,random,MELPHALAN,1,positive_moderate,False,,retain,0.5606173163822953,0.027433178809965958,0.5549308447558257,20,1.0,0.85
exclude_core_treatment_all,random,MESALAMINE,0,negative_expanded,False,,retain,0.6466737638045871,0.02744224477290472,0.6503693938864196,20,1.0,1.0
exclude_core_treatment_all,random,METAMIZOLE,1,positive_moderate,False,,retain,0.4670452312273198,0.027928765409114684,0.47130842751640734,20,0.05,0.0
exclude_core_treatment_all,random,METHAMPHETAMINE,0,negative_expanded,False,,retain,0.5045919921466762,0.04753140670112156,0.4944320372818201,20,0.45,0.3
exclude_core_treatment_all,random,MIDAZOLAM,1,positive_moderate,False,,retain,0.2541394970580807,0.04501862155606327,0.24872761829298584,20,0.0,0.0
exclude_core_treatment_all,random,MIRTAZAPINE,0,negative_expanded,False,,retain,0.40385694273487366,0.03444686349165637,0.4035454936694466,20,0.0,0.05
exclude_core_treatment_all,random,MORPHINE,1,positive_moderate,False,,retain,0.5816724884952228,0.06639576558381935,0.6078151756291895,20,0.8,0.75
exclude_core_treatment_all,random,NAPROXEN,1,positive_moderate,False,,retain,0.4409355781220053,0.036543291669798215,0.42532951993593815,20,0.1,0.05
exclude_core_treatment_all,random,NEMTABRUTINIB,1,positive_moderate,False,,retain,0.3761184059982965,0.04608901304990923,0.37361375644539774,20,0.0,0.0
exclude_core_treatment_all,random,NINTEDANIB,0,negative_expanded,False,,retain,0.5374560509290868,0.04598618113390187,0.5375318020943172,20,0.85,0.55
exclude_core_treatment_all,random,OLANZAPINE,0,negative_moderate,False,,retain,0.26404473588354616,0.048022634164566605,0.256844657364539,20,0.0,0.0
exclude_core_treatment_all,random,ONDANSETRON,1,positive_high,False,,retain,0.3794855001541295,0.03266697363630545,0.37537750692450705,20,0.0,0.0
exclude_core_treatment_all,random,OSIMERTINIB,0,negative_expanded,False,,retain,0.45457575869171646,0.04860276494584931,0.45622243114674943,20,0.15,0.1
exclude_core_treatment_all,random,PACLITAXEL,1,positive_high,False,,retain,0.5125891349812359,0.038422033630781394,0.5099136698022562,20,0.6,0.45
exclude_core_treatment_all,random,PALBOCICLIB,0,negative_high,False,,retain,0.4255412313446555,0.03289338898284373,0.43021807283524105,20,0.0,0.0
